,id,a_node,b_node,type_car,type_bike,speed_car,speed_bike,green_overlap_percentage,slope,length,free_flow_time_car,free_flow_time_bike,capacity_cars,capacity_bikes,alpha,beta,flow_car_iteration_0,flow_bike_iteration_0,travel_time_car_0,travel_time_bike_0,coef_bi_0,flow_car_iteration_1,flow_bike_iteration_1,travel_time_car_1,travel_time_bike_1,coef_bi_1,flow_car_iteration_2,flow_bike_iteration_2,travel_time_car_2,travel_time_bike_2,coef_bi_2,flow_car_iteration_3,flow_bike_iteration_3,travel_time_car_3,travel_time_bike_3,coef_bi_3,flow_car_iteration_4,flow_bike_iteration_4,travel_time_car_4,travel_time_bike_4,coef_bi_4,flow_car_iteration_5,flow_bike_iteration_5,travel_time_car_5,travel_time_bike_5,coef_bi_5,flow_car_iteration_6,flow_bike_iteration_6,travel_time_car_6,travel_time_bike_6,coef_bi_6,flow_car_iteration_7,flow_bike_iteration_7,travel_time_car_7,travel_time_bike_7,coef_bi_7,flow_car_iteration_8,flow_bike_iteration_8,travel_time_car_8,travel_time_bike_8,coef_bi_8,flow_car_iteration_9,flow_bike_iteration_9,travel_time_car_9,travel_time_bike_9,coef_bi_9,flow_car_iteration_10,flow_bike_iteration_10,travel_time_car_10,travel_time_bike_10,coef_bi_10,flow_car_iteration_11,flow_bike_iteration_11,travel_time_car_11,travel_time_bike_11,coef_bi_11,flow_car_iteration_12,flow_bike_iteration_12,travel_time_car_12,travel_time_bike_12,coef_bi_12,flow_car_iteration_13,flow_bike_iteration_13,travel_time_car_13,travel_time_bike_13,coef_bi_13,flow_car_iteration_14,flow_bike_iteration_14,travel_time_car_14,travel_time_bike_14,coef_bi_14,flow_car_iteration_15,flow_bike_iteration_15,travel_time_car_15,travel_time_bike_15,coef_bi_15,flow_car_iteration_16,flow_bike_iteration_16,travel_time_car_16,travel_time_bike_16,coef_bi_16,flow_car_iteration_17,flow_bike_iteration_17,travel_time_car_17,travel_time_bike_17,coef_bi_17,flow_car_iteration_18,flow_bike_iteration_18,travel_time_car_18,travel_time_bike_18,coef_bi_18,flow_car_iteration_19,flow_bike_iteration_19,travel_time_car_19,travel_time_bike_19,coef_bi_19,flow_car_iteration_20,flow_bike_iteration_20,travel_time_car_20,travel_time_bike_20,coef_bi_20,flow_car_iteration_21,flow_bike_iteration_21,travel_time_car_21,travel_time_bike_21,coef_bi_21,flow_car_iteration_22,flow_bike_iteration_22,travel_time_car_22,travel_time_bike_22,coef_bi_22,flow_car_iteration_23,flow_bike_iteration_23,travel_time_car_23,travel_time_bike_23,coef_bi_23,flow_car_iteration_24,flow_bike_iteration_24,travel_time_car_24,travel_time_bike_24,coef_bi_24,flow_car_iteration_25,flow_bike_iteration_25,travel_time_car_25,travel_time_bike_25,coef_bi_25,flow_car_iteration_26,flow_bike_iteration_26,travel_time_car_26,travel_time_bike_26,coef_bi_26,flow_car_iteration_27,flow_bike_iteration_27,travel_time_car_27,travel_time_bike_27,coef_bi_27,flow_car_iteration_28,flow_bike_iteration_28,travel_time_car_28,travel_time_bike_28,coef_bi_28,flow_car_iteration_29,flow_bike_iteration_29,travel_time_car_29,travel_time_bike_29,coef_bi_29,flow_car_iteration_30,flow_bike_iteration_30,travel_time_car_30,travel_time_bike_30,coef_bi_30,flow_car_iteration_31,flow_bike_iteration_31,travel_time_car_31,travel_time_bike_31,coef_bi_31,flow_car_iteration_32,flow_bike_iteration_32,travel_time_car_32,travel_time_bike_32,coef_bi_32,flow_car_iteration_33,flow_bike_iteration_33,travel_time_car_33,travel_time_bike_33,coef_bi_33,flow_car_iteration_34,flow_bike_iteration_34,travel_time_car_34,travel_time_bike_34,coef_bi_34,flow_car_iteration_35,flow_bike_iteration_35,travel_time_car_35,travel_time_bike_35,coef_bi_35,flow_car_iteration_36,flow_bike_iteration_36,travel_time_car_36,travel_time_bike_36,coef_bi_36,flow_car_iteration_37,flow_bike_iteration_37,travel_time_car_37,travel_time_bike_37,coef_bi_37,flow_car_iteration_38,flow_bike_iteration_38,travel_time_car_38,travel_time_bike_38,coef_bi_38,flow_car_iteration_39,flow_bike_iteration_39,travel_time_car_39,travel_time_bike_39,coef_bi_39,flow_car_iteration_40,flow_bike_iteration_40,travel_time_car_40,travel_time_bike_40,coef_bi_40,flow_car_iteration_41,flow_bike_iteration_41,travel_time_car_41,travel_time_bike_41,coef_bi_41,flow_car_iteration_42,flow_bike_iteration_42,travel_time_car_42,travel_time_bike_42,coef_bi_42,flow_car_iteration_43,flow_bike_iteration_43,travel_time_car_43,travel_time_bike_43,coef_bi_43,flow_car_iteration_44,flow_bike_iteration_44,travel_time_car_44,travel_time_bike_44,coef_bi_44,flow_car_iteration_45,flow_bike_iteration_45,travel_time_car_45,travel_time_bike_45,coef_bi_45,flow_car_iteration_46,flow_bike_iteration_46,travel_time_car_46,travel_time_bike_46,coef_bi_46,flow_car_iteration_47,flow_bike_iteration_47,travel_time_car_47,travel_time_bike_47,coef_bi_47
0,1,1,2,primary,None,5.555555555555555,4.166666666666667,0,2.5,1000.0,180.0,239.99999999999997,3000,99999,0.15,4,969.0477913789601,101.02492566093778,180.29394056831566,119.99999999999999,0.5,980.381347880026,101.02216450605769,180.307934894839,119.99999999999999,0.5,880.20485371503,101.02312744622111,180.20008465443343,119.99999999999999,0.5,876.0341301949921,101.02232232711708,180.19631923430867,119.99999999999999,0.5,912.0868994003152,101.02022351352277,180.2306872631893,119.99999999999999,0.5,911.9672467596242,101.01945169714904,180.2305662356461,119.99999999999999,0.5,897.6574332644989,101.02125670223148,180.21643189965963,119.99999999999999,0.5,898.9881588704309,101.02341138514191,180.21771814777168,119.99999999999999,0.5,893.8404355170329,101.02343050556964,180.21277408654808,119.99999999999999,0.5,963.2365199777239,101.02350517794997,180.28695282538428,119.99999999999999,0.5,966.3566796846463,101.02307732495902,180.2906889726741,119.99999999999999,0.5,924.229723826196,101.02437915387694,180.24321954499302,119.99999999999999,0.5,907.6410879815003,101.02196259814656,180.22622225970085,119.99999999999999,0.5,949.4940951864172,101.0222601369187,180.2709242116211,119.99999999999999,0.5,952.3490798583601,101.02231088103233,180.27419744986224,119.99999999999999,0.5,943.4061141809842,101.02162524332826,180.26404229053193,119.99999999999999,0.5,911.9766825559947,101.02274325816802,180.23057577813717,119.99999999999999,0.5,856.1601516549125,101.02165120131997,180.17910132034908,119.99999999999999,0.5,859.2137803532225,101.02230606069227,180.181670194166,119.99999999999999,0.5,912.3683227953245,101.01911282672117,180.23097210817883,119.99999999999999,0.5,937.1597133327107,101.02098425492223,180.25711841882804,119.99999999999999,0.5,868.5042936810459,101.01991747416243,180.1896560165679,119.99999999999999,0.5,906.099386148241,101.02019365422437,180.22468914416083,119.99999999999999,0.5,1027.3492069249048,101.02158946941371,180.3713223628106,119.99999999999999,0.5,1025.4507855155125,69.93861718934876,180.36858531958418,119.99999999999999,0.5,975.0098859193882,69.93851642450474,180.30124151420358,119.99999999999999,0.5,970.6820333207387,69.93899610786463,180.29592844362887,119.99999999999999,0.5,934.3950115204768,106.11430915541264,180.25409773280433,119.99999999999999,0.5,966.1702101671622,106.1150259046226,180.29046467062693,119.99999999999999,0.5,969.9123616563425,170.9614974030692,180.2949909709189,119.99999999999999,0.5,977.401596963888,170.9632995765596,180.30420820421986,119.99999999999999,0.5,958.568221869817,170.96013997272928,180.28143030057572,119.99999999999999,0.5,934.49993324256,170.96020734877027,180.25421188094163,119.99999999999999,0.5,939.6264521857322,170.95959057629997,180.25983621607585,119.99999999999999,0.5,938.3467830589616,170.95905596121486,180.2584236302671,119.99999999999999,0.5,954.2331818454251,170.9618533247781,180.27637375719715,119.99999999999999,0.5,930.6191516857454,170.95950736144187,180.25001535873443,119.99999999999999,0.5,939.0823259358556,167.46506941438503,180.25923486670965,215.99999999999997,0.9,940.0161882579245,104.02262320123496,180.26026758140713,215.99999999999997,0.9,940.2030880479667,5.543924541090525e-172,180.26047463514254,215.99999999999997,0.9,935.9508042974836,1.0231963955327833e-215,180.25579428231512,215.99999999999997,0.9,922.1062595833561,1.0181885212692984e-215,180.240992000037,215.99999999999997,0.9,881.56599280129,2.0723644898705957e-172,180.20132516301044,215.99999999999997,0.9,954.6876338173213,1.720931768347656e-215,180.27690062360261,215.99999999999997,0.9,984.7316144400585,1.7209292341137734e-215,180.3134370053362,215.99999999999997,0.9,994.9072602872152,1.72088732938222e-215,180.32659470982236,215.99999999999997,0.9,991.8817052037339,1.7209023376149637e-215,180.3226400417402,215.99999999999997,0.9,1004.7260486847285,153.33169341696737,180.33967954356336,215.99999999999997,0.9
1,2,2,1,primary,None,5.555555555555555,4.166666666666667,0,-2.5,1000.0,180.0,239.99999999999997,3000,99999,0.15,4,1836.8570896552872,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552872,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552876,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552878,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552872,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552872,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552876,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552872,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552876,163.14291034471265,183.79472423225386,48.0,0.2,1836.857089655288,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552876,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552872,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552872,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552876,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552872,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552876,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552872,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552876,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552872,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.857089655288,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.857089655287,163.14291034471265,183.79472423225386,48.0,0.2,1840.2027447771584,159.79725522284224,183.82244673088735,144.00000000000003,0.6000000000000001,1843.4856729028586,156.5143270971418,183.84979684451258,144.00000000000003,0.6000000000000001,1846.7068109919162,153.2931890080836,183.87677457947194,144.00000000000003,0.6000000000000001,1846.7068109919164,153.2931890080836,183.87677457947197,144.00000000000003,0.6000000000000001,1846.706810991916,153.2931890080836,183.87677457947194,144.00000000000003,0.6000000000000001,1846.7068109919162,153.2931890080836,183.87677457947194,144.00000000000003,0.6000000000000001,1846.7068109919162,153.2931890080836,183.87677457947194,144.00000000000003,0.6000000000000001,1846.706810991916,153.2931890080836,183.87677457947194,144.00000000000003,0.6000000000000001,1846.7068109919162,153.2931890080836,183.87677457947194,144.00000000000003,0.6000000000000001,1846.7068109919162,153.2931890080836,183.87677457947194,144.00000000000003,0.6000000000000001,1846.7068109919155,153.2931890080836,183.87677457947194,144.00000000000003,0.6000000000000001,1846.7068109919164,153.2931890080836,183.87677457947197,144.00000000000003,0.6000000000000001,1846.706810991916,153.2931890080836,183.87677457947194,144.00000000000003,0.6000000000000001,1846.706810991916,153.2931890080836,183.87677457947194,144.00000000000003,0.6000000000000001
2,3,2,3,primary,None,5.555555555555555,4.166666666666667,0,7.5,1000.0,180.0,239.99999999999997,3000,99999,0.15,4,948.443437768775,2.7725353040387686e-85,180.26972704181009,119.99999999999999,0.5,984.3254082336887,2.772370630693955e-85,180.3129201485743,119.99999999999999,0.5,880.2050513284753,2.772442345866109e-85,180.20008483411624,119.99999999999999,0.5,804.277317789298,2.772424093458227e-85,180.1394768173676,119.99999999999999,0.5,734.2191937943423,2.7723691730530155e-85,180.09686830030216,119.99999999999999,0.5,950.7657038702762,2.77252866400296e-85,180.272378469319,119.99999999999999,0.5,949.2541836288455,2.7724583626535044e-85,180.27065049440992,119.99999999999999,0.5,949.8285620187941,2.77244072966151e-85,180.2713061541922,119.99999999999999,0.5,1058.5725525087055,2.772481956803168e-85,180.4185634110645,119.99999999999999,0.5,993.6190117486409,2.7724789035653765e-85,180.32490643715326,119.99999999999999,0.5,1065.6305403544523,2.7724577179451965e-85,180.42983856710356,119.99999999999999,0.5,1059.7059916221824,2.7724934450852373e-85,180.4203589559713,119.99999999999999,0.5,1068.004381651996,3.841791874044339e-85,180.4336814867278,119.99999999999999,0.5,1065.0819077103865,3.841803189227767e-85,180.4289540526119,119.99999999999999,0.5,1062.4868691732054,3.841805118989557e-85,180.42478877423304,119.99999999999999,0.5,1080.0156752495575,3.8417790446855905e-85,180.45352264897315,119.99999999999999,0.5,1127.5734779431716,3.8418215619780287e-85,180.53883792342174,119.99999999999999,0.5,1053.2457316891073,3.841780031849164e-85,180.41020181394651,119.99999999999999,0.5,1063.6226352701187,3.8418049356755246e-85,180.42660803377314,119.99999999999999,0.5,1039.5616658828853,3.8416834993065756e-85,180.3892958471558,119.99999999999999,0.5,862.7291955501639,3.841754668362004e-85,180.18466165610178,119.99999999999999,0.5,894.803538174416,3.8417140994644195e-85,180.2136926161723,119.99999999999999,0.5,745.1027638320023,3.8417246023916095e-85,180.10274091818457,119.99999999999999,0.5,771.2052924515493,3.8417776842296e-85,180.1179122021505,119.99999999999999,0.5,906.1571485150329,7.527250957226744e-259,180.2247464439143,215.99999999999997,0.9,854.2216380791309,0.0,180.1774847398101,215.99999999999997,0.9,816.078615776654,0.0,180.1478450324469,215.99999999999997,0.9,780.9073073877307,0.0,180.1239586085022,215.99999999999997,0.9,841.4157838130658,0.0,180.16707880615638,215.99999999999997,0.9,913.5323939100364,0.0,180.23215313542318,215.99999999999997,0.9,937.9239138308853,0.0,180.25795810705327,215.99999999999997,0.9,977.8639563289985,0.0,180.3047842349863,215.99999999999997,0.9,1022.8192790826165,0.0,180.3648164114135,215.99999999999997,0.9,979.0360008030434,0.0,180.30624809270896,215.99999999999997,0.9,977.9362911888358,0.0,180.3048744273741,215.99999999999997,0.9,1001.5973444206047,0.0,180.3354682343489,215.99999999999997,0.9,1025.7278125621888,0.0,180.3689837764908,215.99999999999997,0.9,980.8825737163611,0.0,180.30856511217448,215.99999999999997,0.9,980.4311587516364,0.0,180.30799748140106,215.99999999999997,0.9,980.6406557197114,0.0,180.30826081543384,215.99999999999997,0.9,1000.0987087904695,0.0,180.3334649645421,215.99999999999997,0.9,1103.536266592444,0.0,180.49433935522896,215.99999999999997,0.9,1067.9781533948758,2.0723644898705957e-172,180.4336388865635,215.99999999999997,0.9,1126.7785469741589,0.0,180.53732002251277,215.99999999999997,0.9,1111.0267749789975,0.0,180.50789840191527,215.99999999999997,0.9,1062.9380139989046,0.0,180.4255107157739,215.99999999999997,0.9,1063.2271099938407,0.0,180.4259738232616,215.99999999999997,0.9,1064.22748488088,0.0,180.4275792575206,215.99999999999997,0.9
3,4,3,2,primary,None,5.555555555555555,4.166666666666667,0,-7.5,1000.0,180.0,239.99999999999997,3000,99999,0.15,4,1836.8570896552872,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552872,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552876,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552878,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552872,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552872,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552876,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552872,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552876,163.14291034471265,183.79472423225386,48.0,0.2,1836.857089655288,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552876,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552872,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552872,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552876,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552872,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552876,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552872,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552876,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552872,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.857089655288,163.14291034471265,183.79472423225386,48.0,0.2,1836.8570896552874,163.14291034471265,183.79472423225386,48.0,0.2,1836.857089655287,163.14291034471265,183.79472423225386,48.0,0.2,1840.2027447771584,159.79725522284224,183.82244673088735,48.0,0.2,1843.4856729028586,156.5143270971418,183.84979684451258,144.00000000000003,0.6000000000000001,1846.7068109919162,153.2931890080836,183.87677457947194,144.00000000000003,0.6000000000000001,1846.7068109919164,153.2931890080836,183.87677457947197,144.00000000000003,0.6000000000000001,1846.706810991916,153.2931890080836,183.87677457947194,144.00000000000003,0.6000000000000001,1846.7068109919162,153.2931890080836,183.87677457947194,144.00000000000003,0.6000000000000001,1846.7068109919162,153.2931890080836,183.87677457947194,144.00000000000003,0.6000000000000001,1846.706810991916,153.2931890080836,183.87677457947194,144.00000000000003,0.6000000000000001,1846.7068109919162,153.2931890080836,183.87677457947194,144.00000000000003,0.6000000000000001,1846.7068109919162,153.2931890080836,183.87677457947194,144.00000000000003,0.6000000000000001,1846.7068109919155,153.2931890080836,183.87677457947194,144.00000000000003,0.6000000000000001,1846.7068109919164,153.2931890080836,183.87677457947197,144.00000000000003,0.6000000000000001,1846.706810991916,153.2931890080836,183.87677457947194,144.00000000000003,0.6000000000000001,1846.706810991916,153.2931890080836,183.87677457947194,144.00000000000003,0.6000000000000001
4,5,3,4,primary,None,5.555555555555555,4.166666666666667,0,-7.5,1000.0,180.0,239.99999999999997,3000,99999,0.15,4,969.046913820859,170.96691516282488,180.29393950356086,48.0,0.2,887.7191550777577,170.95676066858584,180.20700513072,48.0,0.2,880.2053507060956,170.9611829465405,180.2000851063299,48.0,0.2,917.6822582555966,170.9600574215146,180.23640033475644,48.0,0.2,1112.0396467477208,170.95667078393245,180.50975304618902,48.0,0.2,947.8199645222376,170.96650570854771,180.26901850468815,48.0,0.2,957.3613099887529,170.96217061321792,180.28001560472612,48.0,0.2,870.0630167748857,170.96108328414337,180.19102120499218,48.0,0.2,873.0648520456691,170.9636255339102,180.1936710753852,48.0,0.2,947.1730356131914,170.96343725762543,180.26828478835122,48.0,0.2,966.3566796846463,170.96213085762295,180.2906889726741,48.0,0.2,924.229723826196,170.96433395271484,180.24321954499302,48.0,0.2,907.6410879815003,170.96024439686343,180.22622225970085,48.0,0.2,949.4940951864172,170.9607479240163,180.2709242116211,48.0,0.2,952.3490798583601,170.9608337986701,180.27419744986224,48.0,0.2,943.4061141809842,170.95967348870937,180.26404229053193,48.0,0.2,911.9766825559947,170.96156551382282,180.23057577813717,48.0,0.2,856.1601516549125,170.9597174176184,180.17910132034908,48.0,0.2,859.2137803532225,170.96082564117154,180.181670194166,48.0,0.2,912.3683227953245,170.95542170675893,180.23097210817883,48.0,0.2,937.1597133327107,170.95858873909916,180.25711841882804,48.0,0.2,868.5042936810459,170.95678341781334,180.1896560165679,48.0,0.2,906.099386148241,170.95725079945663,180.22468914416083,48.0,0.2,1027.3492069249048,170.9596129482386,180.3713223628106,48.0,0.2,1025.4507855155125,170.96106424063032,180.36858531958418,48.0,0.2,975.0098859193882,170.96081792656716,180.30124151420358,48.0,0.2,970.6820333207387,170.96199048589133,180.29592844362887,48.0,0.2,934.3950115204768,170.9619425281648,180.25409773280433,48.0,0.2,966.1702101671622,170.96309729078084,180.29046467062693,48.0,0.2,969.9123616563425,170.9614974030692,180.2949909709189,48.0,0.2,977.401596963888,170.9632995765596,180.30420820421986,48.0,0.2,958.568221869817,170.96013997272925,180.28143030057572,48.0,0.2,934.49993324256,170.96020734877027,180.25421188094163,48.0,0.2,939.6264521857322,170.95959057629997,180.25983621607585,48.0,0.2,938.3467830589616,170.95905596121486,180.2584236302671,48.0,0.2,954.2331818454251,170.9618533247781,180.27637375719715,48.0,0.2,930.6191516857454,170.95950736144187,180.25001535873443,48.0,0.2,937.2917165292719,170.9592830674103,180.2572633146206,48.0,0.2,936.471392687718,170.95908582276846,180.2563638621489,48.0,0.2,936.6575919158249,170.95886238782816,180.25656781495385,48.0,0.2,932.4213040082124,170.95931710268417,180.2519576193724,48.0,0.2,916.9483696273334,170.9602395964883,180.2356450253457,48.0,0.2,875.0638858470991,170.95662715204074,180.19545095116024,48.0,0.2,887.2044402052155,167.46639430178527,180.20652544753827,144.00000000000003,0.6000000000000001,999.5613411358967,164.03580032500244,180.33274883957853,144.00000000000003,0.6000000000000001,1052.1722896195354,160.66852539365013,180.4085320984332,144.00000000000003,0.6000000000000001,991.8817052037339,157.36990990413355,180.3226400417402,144.00000000000003,0.6000000000000001,1005.1594404176876,152.5351272498634,180.34026601023518,144.00000000000003,0.6000000000000001
5,6,4,3,primary,None,5.555555555555555,4.166666666666667,0,7.5,1000.0,180.0,239.99999999999997,3000,99999,0.15,4,1836.8570896552872,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552872,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552874,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552876,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552874,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552878,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552872,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552874,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552874,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552872,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552876,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552874,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552872,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552876,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.857089655288,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552874,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552874,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552874,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552874,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552876,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552872,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552874,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552872,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552876,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552872,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552876,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552872,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552874,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552876,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552872,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552874,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.857089655288,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.8570896552874,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1836.857089655287,163.14291034471265,183.79472423225386,119.99999999999999,0.5,1840.2027447771584,159.79725522284224,183.82244673088735,119.99999999999999,0.5,1843.4856729028586,156.5143270971418,183.84979684451258,119.99999999999999,0.5,1846.7068109919162,153.2931890080836,183.87677457947194,215.99999999999997,0.9,1846.7068109919164,153.2931890080836,183.87677457947197,215.99999999999997,0.9,1846.706810991916,153.2931890080836,183.87677457947194,215.99999999999997,0.9,1846.7068109919162,153.2931890080836,183.87677457947194,215.99999999999997,0.9,1846.7068109919162,153.2931890080836,183.87677457947194,215.99999999999997,0.9,1846.706810991916,153.2931890080836,183.87677457947194,215.99999999999997,0.9,1846.7068109919162,153.2931890080836,183.87677457947194,215.99999999999997,0.9,1846.7068109919162,153.2931890080836,183.87677457947194,215.99999999999997,0.9,1846.7068109919155,153.2931890080836,183.87677457947194,215.99999999999997,0.9,1846.7068109919164,153.2931890080836,183.87677457947197,215.99999999999997,0.9,1846.706810991916,153.2931890080836,183.87677457947194,215.99999999999997,0.9,1846.706810991916,153.2931890080836,183.87677457947194,215.99999999999997,0.9
