,a_node,b_node,type_car,type_bike,speed_car,speed_bike,length,free_flow_time_car,free_flow_time_bike,capacity_cars,capacity_bikes,alpha,beta,flow_car_iteration_0,flow_bike_iteration_0,travel_time_car_0,travel_time_bike_0,flow_car_iteration_1,flow_bike_iteration_1,travel_time_car_1,travel_time_bike_1,flow_car_iteration_2,flow_bike_iteration_2,travel_time_car_2,travel_time_bike_2,flow_car_iteration_3,flow_bike_iteration_3,travel_time_car_3,travel_time_bike_3,flow_car_iteration_4,flow_bike_iteration_4,travel_time_car_4,travel_time_bike_4,flow_car_iteration_5,flow_bike_iteration_5,travel_time_car_5,travel_time_bike_5,flow_car_iteration_6,flow_bike_iteration_6,travel_time_car_6,travel_time_bike_6,flow_car_iteration_7,flow_bike_iteration_7,travel_time_car_7,travel_time_bike_7,flow_car_iteration_8,flow_bike_iteration_8,travel_time_car_8,travel_time_bike_8,flow_car_iteration_9,flow_bike_iteration_9,travel_time_car_9,travel_time_bike_9,flow_car_iteration_10,flow_bike_iteration_10,travel_time_car_10,travel_time_bike_10,flow_car_iteration_11,flow_bike_iteration_11,travel_time_car_11,travel_time_bike_11,flow_car_iteration_12,flow_bike_iteration_12,travel_time_car_12,travel_time_bike_12,flow_car_iteration_13,flow_bike_iteration_13,travel_time_car_13,travel_time_bike_13,flow_car_iteration_14,flow_bike_iteration_14,travel_time_car_14,travel_time_bike_14,flow_car_iteration_15,flow_bike_iteration_15,travel_time_car_15,travel_time_bike_15,flow_car_iteration_16,flow_bike_iteration_16,travel_time_car_16,travel_time_bike_16,flow_car_iteration_17,flow_bike_iteration_17,travel_time_car_17,travel_time_bike_17,flow_car_iteration_18,flow_bike_iteration_18,travel_time_car_18,travel_time_bike_18,flow_car_iteration_19,flow_bike_iteration_19,travel_time_car_19,travel_time_bike_19,flow_car_iteration_20,flow_bike_iteration_20,travel_time_car_20,travel_time_bike_20,flow_car_iteration_21,flow_bike_iteration_21,travel_time_car_21,travel_time_bike_21,flow_car_iteration_22,flow_bike_iteration_22,travel_time_car_22,travel_time_bike_22,flow_car_iteration_23,flow_bike_iteration_23,travel_time_car_23,travel_time_bike_23,flow_car_iteration_24,flow_bike_iteration_24,travel_time_car_24,travel_time_bike_24,flow_car_iteration_25,flow_bike_iteration_25,travel_time_car_25,travel_time_bike_25,flow_car_iteration_26,flow_bike_iteration_26,travel_time_car_26,travel_time_bike_26,flow_car_iteration_27,flow_bike_iteration_27,travel_time_car_27,travel_time_bike_27,flow_car_iteration_28,flow_bike_iteration_28,travel_time_car_28,travel_time_bike_28,flow_car_iteration_29,flow_bike_iteration_29,travel_time_car_29,travel_time_bike_29,flow_car_iteration_30,flow_bike_iteration_30,travel_time_car_30,travel_time_bike_30,flow_car_iteration_31,flow_bike_iteration_31,travel_time_car_31,travel_time_bike_31,flow_car_iteration_32,flow_bike_iteration_32,travel_time_car_32,travel_time_bike_32,flow_car_iteration_33,flow_bike_iteration_33,travel_time_car_33,travel_time_bike_33,flow_car_iteration_34,flow_bike_iteration_34,travel_time_car_34,travel_time_bike_34,flow_car_iteration_35,flow_bike_iteration_35,travel_time_car_35,travel_time_bike_35,flow_car_iteration_36,flow_bike_iteration_36,travel_time_car_36,travel_time_bike_36,flow_car_iteration_37,flow_bike_iteration_37,travel_time_car_37,travel_time_bike_37,flow_car_iteration_38,flow_bike_iteration_38,travel_time_car_38,travel_time_bike_38,flow_car_iteration_39,flow_bike_iteration_39,travel_time_car_39,travel_time_bike_39,flow_car_iteration_40,flow_bike_iteration_40,travel_time_car_40,travel_time_bike_40,flow_car_iteration_41,flow_bike_iteration_41,travel_time_car_41,travel_time_bike_41,flow_car_iteration_42,flow_bike_iteration_42,travel_time_car_42,travel_time_bike_42,flow_car_iteration_43,flow_bike_iteration_43,travel_time_car_43,travel_time_bike_43,flow_car_iteration_44,flow_bike_iteration_44,travel_time_car_44,travel_time_bike_44,flow_car_iteration_45,flow_bike_iteration_45,travel_time_car_45,travel_time_bike_45,flow_car_iteration_46,flow_bike_iteration_46,travel_time_car_46,travel_time_bike_46,flow_car_iteration_47,flow_bike_iteration_47,travel_time_car_47,travel_time_bike_47
0,1,2,primary,None,5.555555555555555,4.166666666666667,1000.0,180.0,239.99999999999997,3000,99999,0.15,4,4666.534924113542,1905.422554940641,338.07268380619024,119.99999999999999,4756.69223515172,2118.057529846715,350.64711746984784,119.99999999999999,4763.5462580486155,1981.6441372059373,351.6328021575261,119.99999999999999,4772.772647376055,1979.8377583489228,352.96639492231316,119.99999999999999,4772.643402852621,2069.3962253863438,352.9476602765159,119.99999999999999,4778.494597505389,2260.19153473519,353.79734697355485,119.99999999999999,4781.0273403365345,2259.5871982473273,354.16611087190523,119.99999999999999,4783.251060995691,2258.972825921295,354.49036508804136,119.99999999999999,4786.860783883471,2257.8681596822585,355.01768444599986,119.99999999999999,4790.059863983326,2257.7179884686757,355.4860140155214,119.99999999999999,4786.064066333947,2258.0897097575257,354.9011948644923,119.99999999999999,4790.788537418844,2331.7626445477904,355.59281950983484,119.99999999999999,4791.6348271606175,2331.1121104690897,355.71692582856383,119.99999999999999,4794.92298275411,2367.3760467307657,356.19975027054846,119.99999999999999,4799.499211051494,2351.503213104589,356.87336722038873,119.99999999999999,4806.205349838885,2350.5350771374374,357.86399196896184,119.99999999999999,4795.760520070257,2348.9930862814235,356.3228909645255,119.99999999999999,4797.513157761647,2349.836560029014,356.58078506891417,119.99999999999999,4792.95060813164,2350.0120373570962,355.9100125275827,119.99999999999999,4797.5908988120345,2446.515275237977,356.5922309234087,119.99999999999999,4797.3268420415825,2496.6809438990854,356.55335597509077,119.99999999999999,4799.654414423216,2922.965756120491,356.89624683623185,119.99999999999999,4801.130719678462,2940.6096070293493,357.11399032468375,119.99999999999999,4802.000372679058,2940.5425648515793,357.2423513936958,119.99999999999999,4801.741592793572,2941.194116640106,357.2041481081228,119.99999999999999,4801.408528241355,2938.015773282011,357.15498737874236,119.99999999999999,4804.876132716305,2889.122877948203,357.66731139697424,119.99999999999999,4803.9994059746505,2780.3826443931125,357.53767387793556,119.99999999999999,4808.538220529951,2775.046532726058,358.20957511964264,119.99999999999999,4810.465063419088,2840.968915022353,358.49539029942815,119.99999999999999,4816.359312046852,2815.7346042508198,359.37183901784095,119.99999999999999,4810.150011125158,2753.34969442261,358.4486340235796,119.99999999999999,4833.312320942413,1645.2417888597022,361.910674066706,192.0,4809.855816862643,1450.4513389030071,358.4049815403512,192.0,4811.832697208187,190.0578940213317,358.6984645954111,192.0,4809.3107409298345,189.87192101985016,358.32412445323484,192.0,4823.576326686061,187.6232168133659,360.4493680548803,192.0,4819.838521071444,187.63487777204637,359.8906945481657,192.0,4833.442812485452,187.61922211088972,361.9303200273377,192.0,4830.2551038200945,187.70088545552926,361.45085442381674,192.0,4837.630291018316,187.79952297734155,362.56160495888145,192.0,4829.159215701725,187.75806038380756,361.286240200487,192.0,4816.696766362424,187.86417663654936,359.4221144719762,192.0,4816.2127429874345,187.8242787203725,359.35000579488633,192.0,4823.5196386739635,187.9929891973103,360.4408854395416,192.0,4833.287448670187,187.92619113309053,361.9069296392152,192.0,4867.106856224675,952.032648569905,367.05196291258653,192.0,4907.283308158003,1177.8872515672222,373.30508171709135,192.0
1,2,1,primary,None,5.555555555555555,4.166666666666667,1000.0,180.0,239.99999999999997,3000,99999,0.15,4,5884.381221002679,1034.9997709984448,579.6519613028977,119.99999999999999,5916.90851700731,170.72637338598898,588.5621813566032,192.0,5918.427952481398,170.62803805848293,588.9820107540899,192.0,5914.198223741157,170.65743644171408,587.81411318626,192.0,5914.824972925915,170.63273153456092,587.9870108714704,192.0,5913.367559087645,134.76888678512623,587.5850472036994,192.0,5910.968023501897,134.76726468087173,586.9238877640744,192.0,5911.250299231108,134.8198521824035,587.0016232313827,192.0,5911.99415454255,134.85469272794415,587.2065257170229,192.0,5908.57679756485,134.90514307306506,586.2658184564156,192.0,5908.774969110839,134.90618353127672,586.3203252377314,192.0,5907.739088874325,60.812931826217174,586.0354685446886,192.0,5912.208842834896,286.4851840756221,587.2656781677603,192.0,5911.800860201341,286.4423011211703,587.1532733930544,192.0,5910.743069128116,286.4457088270528,586.861945907827,192.0,5907.600185246179,286.38093450520086,585.9972828294434,192.0,5902.025777348618,60.827315651369496,584.4670552715829,192.0,5898.855059120887,60.83665844272403,583.5985955019136,192.0,5900.610827325338,60.82386330485649,584.0793274513801,192.0,5902.103480265842,60.81714925874095,584.4883556806006,192.0,5903.347277144356,60.81367949649678,584.8294275794584,192.0,5901.444117807141,60.799254883535774,584.3076338426996,192.0,5900.201812277436,60.799567409546924,583.967300173865,192.0,5900.549435606024,60.79271306945029,584.0625110652609,192.0,5902.659498506649,60.77946657339754,584.6407994239353,192.0,5906.487986412981,60.79065059595476,585.6916276130636,192.0,5915.646103907899,102.95818022194345,588.2136147321962,192.0,5920.689005638069,165.19581474431143,589.6073525707021,192.0,5926.099780808508,165.31051570819454,591.1067275710434,192.0,5925.695274319024,165.27314709149815,590.9944930022712,192.0,5920.804776878205,165.23526170021984,589.639390829779,192.0,5931.831227710185,226.80109719516508,592.6994492155969,192.0,5938.213862003771,330.6960904436772,594.478572086089,192.0,5921.4989473852675,226.60076960257354,589.8315333555702,192.0,5937.46666207681,1473.3573435246967,594.2699976444782,192.0,5951.487123223241,1474.2865039454937,598.1968318778218,192.0,5952.851759086818,1579.1067586790934,598.5805226729545,192.0,5951.970566684954,1475.538162764653,598.3327301199887,192.0,5954.77188636222,1579.389941336974,599.120846447458,192.0,5953.696287504897,1580.1741178008797,598.8181085528496,192.0,5954.275500404507,1581.1075008104467,598.9811133430886,192.0,5958.2536985073775,1478.2298617873541,600.1019624199128,192.0,5965.700075947722,1480.8436014285112,602.206006412484,192.0,5972.770161318715,1481.6741617824682,604.211030539712,192.0,5986.803338710163,1471.8409924336456,608.211882107433,192.0,5974.443346934895,1470.0624803404462,604.6865767834987,192.0,5970.339112623238,688.8623996156164,603.5207992491148,192.0,5983.95524010034,431.2126715686053,607.3976113982711,192.0
2,2,3,primary,None,5.555555555555555,4.166666666666667,1000.0,180.0,239.99999999999997,3000,99999,0.15,4,7458.39845739491,2043.2939223791348,1211.4806157290657,119.99999999999999,7516.211480772356,1448.7559542145086,1243.8360669254512,119.99999999999999,7519.956942319982,1446.4659586783205,1245.9581660412953,119.99999999999999,7522.491458895152,1529.4683769873905,1247.3959693842678,119.99999999999999,7522.736781287999,1269.2494856110452,1247.5352152415505,119.99999999999999,7524.9099685400715,1268.9959725146716,1248.76931898504,119.99999999999999,7525.445945188353,1281.3627643732584,1249.0738523839434,119.99999999999999,7526.141871667995,1281.3191972651782,1249.4693638354192,119.99999999999999,7529.163783295243,1280.8572601322012,1251.18806059415,119.99999999999999,7529.295312386594,1280.8398146947725,1251.2629141042119,119.99999999999999,7527.165924992399,1274.936852325279,1250.0515570624693,119.99999999999999,7527.789909819538,1274.7253612016161,1250.4064204853319,119.99999999999999,7531.447029172205,1520.1592834051648,1252.4880182298639,119.99999999999999,7533.156144620193,1503.6235408780697,1253.461870863804,119.99999999999999,7535.49920984824,1503.4338126639561,1254.7980252416075,119.99999999999999,7538.406246184172,1505.6941190697758,1256.457522682661,119.99999999999999,7542.939967077993,800.5476426434236,1259.0494564461653,288.0,7543.006447907509,800.4650383359196,1259.0874984041589,288.0,7544.40405832174,552.1961365513,1259.887478170234,288.0,7547.712469618104,552.1148423204639,1261.7829560250184,288.0,7552.0976545124,543.4087411171063,1264.2991907660505,288.0,7553.829687196427,543.463992386347,1265.2942455973928,288.0,7553.230122779875,543.5878135268088,1264.9497176583434,288.0,7554.25767819414,543.4990890323239,1265.5402324223082,288.0,7555.296880117815,543.7171487053317,1266.1376853273932,288.0,7555.168137134334,543.7834913114629,1266.063655658302,288.0,7559.692059979233,543.6349355563106,1268.6672683609502,288.0,7564.7115031407275,544.3114725290238,1271.5615388038702,288.0,7567.351335567437,544.3419705109179,1273.0860110789351,288.0,7566.125433797408,544.4486955502726,1272.3778687289603,288.0,7568.380391852159,544.4724389207951,1273.6807113623352,288.0,7576.112304336209,539.040901378275,1278.156813447615,288.0,7577.498211014816,648.0329030619466,1278.9605821710722,288.0,7593.0861876053095,658.616653518933,1288.0313883207705,288.0,7596.3135763641985,658.3759576046859,1289.9164340408392,288.0,7601.833668579083,659.0977281410395,1293.1461704776116,288.0,7603.360945946003,882.2298597746325,1294.0410047705739,288.0,7610.515538998467,659.5621064183374,1298.2400779209488,288.0,7609.462190605426,880.9034896752823,1297.6211175564185,288.0,7608.375587153082,881.1031001334864,1296.982885398133,288.0,7608.4114685608765,646.598237404967,1297.003956493519,288.0,7627.2279605679,640.463778256676,1308.0949418093967,288.0,7637.1277378690465,642.7869768442681,1313.963207792935,288.0,7646.590691968628,644.4884905552536,1319.5939122659884,288.0,7652.9789128967495,644.9693841780403,1323.4069086538655,288.0,7669.9940772668815,1287.582362534536,1333.609595151732,288.0,7670.020891929612,1292.106990561846,1333.625727531561,288.0,7676.474875403202,1292.7212573319098,1337.5135313971334,288.0
3,3,2,primary,None,5.555555555555555,4.166666666666667,1000.0,180.0,239.99999999999997,3000,99999,0.15,4,8224.464465982232,1657.2195181301217,1705.1384127517217,119.99999999999999,8325.67109226682,1667.099036042391,1781.6062141815923,119.99999999999999,8331.011917976992,1401.08874300371,1785.719820842073,119.99999999999999,8332.347002101918,1399.9187213598789,1786.7493651242087,119.99999999999999,8332.536702884569,1294.0725794550717,1786.8956922136585,119.99999999999999,8332.104937295619,1450.705604768113,1786.5626611737318,119.99999999999999,8333.14582027323,1450.3728144391282,1787.365606946097,119.99999999999999,8333.232119864657,1449.9332748151207,1787.4321926763832,119.99999999999999,8333.761562847032,1415.0914055951641,1787.8407375437157,119.99999999999999,8333.144614845558,1521.7800295816655,1787.3646768951394,119.99999999999999,8335.10066883925,1725.2372791459889,1788.8744067470736,119.99999999999999,8332.791161596993,1725.7965385310063,1787.0919865013373,119.99999999999999,8330.52698502771,1725.5410144414552,1785.3459894412194,119.99999999999999,8331.7623670129,1710.5303131501853,1786.298465420837,119.99999999999999,8331.778961734004,1710.333493027014,1786.3112627875928,119.99999999999999,8332.840646932025,1709.6357504727825,1787.1301625181202,119.99999999999999,8332.740346860572,1708.6961978993645,1787.0527856107265,119.99999999999999,8331.697197798294,1709.359142985517,1786.2482095558148,119.99999999999999,8330.59967648746,1709.5540245196157,1785.4020226170305,119.99999999999999,8331.557942942347,1806.3070787604972,1786.1408257899343,119.99999999999999,8330.87546416656,1805.653569319046,1785.6146229587284,119.99999999999999,8333.768028485985,2231.721781913845,1787.8457272376124,119.99999999999999,8334.687202049041,2407.1628671990675,1788.5551944580761,119.99999999999999,8336.643290736267,2407.2194985680458,1790.065789587771,119.99999999999999,8337.041008373248,2407.870475544928,1790.3730582878375,119.99999999999999,8340.32198058433,2402.9840747448125,1792.90955008861,119.99999999999999,8346.52593707124,2406.0244306846716,1797.7139646690064,119.99999999999999,8346.342994629926,2407.740910075739,1797.572138565862,119.99999999999999,8352.729019817418,2426.2415607897783,1802.5284256374398,119.99999999999999,8359.73624764402,2445.532914851307,1807.9799331768238,119.99999999999999,8363.096207604402,2422.0014024475404,1810.5987937962175,119.99999999999999,8363.391735322315,3717.923474724506,1810.8292886616384,119.99999999999999,8368.172685485793,2699.236679164872,1814.5615552023407,119.99999999999999,8370.600886860442,2693.9825860890555,1816.4595908435508,119.99999999999999,8384.394756784273,338.976147158702,1827.273136743107,336.0,8384.156295364051,338.6472997143142,1827.0857436895003,336.0,8388.793559731108,335.9328513176316,1830.7327707356355,336.0,8389.011891592254,336.01910113394064,1830.90462935919,336.0,8393.321918040903,336.06306407722735,1834.2999889764924,336.0,8395.184943273214,336.15027604593485,1835.7692660751893,336.0,8401.452785897354,336.48821556492624,1840.719593897035,336.0,8402.746120839895,336.5508176943511,1841.74244685162,336.0,8401.647315856135,336.8021629171544,1840.8734105965505,336.0,8403.838253043872,336.7866400179141,1842.606543549021,336.0,8411.996112465544,337.1475566868502,1849.07171924759,336.0,8431.593842535478,337.0402934732117,1864.6801445395693,336.0,8441.372102622227,338.7161468123003,1872.508756555061,336.0,8475.077658425684,339.8900999163266,1899.703166287279,336.0
4,3,4,primary,None,5.555555555555555,4.166666666666667,1000.0,180.0,239.99999999999997,3000,99999,0.15,4,7397.816000005831,2313.371275761968,1178.3730433403325,119.99999999999999,7461.101602481136,2837.310012985981,1212.9767856924075,119.99999999999999,7465.236220055085,2831.6421598580846,1215.2684126850115,119.99999999999999,7467.550051549042,2890.519054089898,1216.5525250731334,119.99999999999999,7466.214777349256,2891.3939612913923,1215.8113391976035,119.99999999999999,7468.792468823101,2925.70020454977,1217.2425249711364,119.99999999999999,7470.594089078357,3369.9278722345075,1218.2437006853468,119.99999999999999,7472.278676782702,3466.7265533371965,1219.1804959296824,119.99999999999999,7476.311604912727,3631.796625462861,1221.4257732002466,119.99999999999999,7475.835708990928,3486.166271669776,1221.1606355306185,119.99999999999999,7473.677973238713,3283.0104457922857,1219.9591232578082,119.99999999999999,7473.405319345024,3312.0734494459352,1219.807372867156,119.99999999999999,7474.986323869979,3065.4363003921167,1220.6875402500623,119.99999999999999,7473.119670773087,3065.855136913482,1219.6484078706821,119.99999999999999,7474.033442918633,3065.7505367179956,1220.156991195374,119.99999999999999,7477.6360328402425,3065.0794365090483,1222.1639232438527,119.99999999999999,7477.60670108824,3284.3412470991125,1222.1475713841226,119.99999999999999,7475.795966988305,3285.011291353728,1221.1384962111522,119.99999999999999,7475.25598276173,2947.167665911715,1220.837718897901,119.99999999999999,7475.690088405171,2946.8290277364667,1221.0795155072983,119.99999999999999,7478.275287654576,2832.3550487258162,1222.5203426990472,119.99999999999999,7476.223055091308,2833.413591465905,1221.3764352738629,119.99999999999999,7478.588287249595,2675.5251001389533,1222.6948903958394,119.99999999999999,7479.46523944382,2675.55188859853,1223.1840492501806,119.99999999999999,7481.551421753722,2676.377866936752,1224.34840136476,119.99999999999999,7484.349325364507,2675.7887796465398,1225.9115133590674,119.99999999999999,7489.12582168446,2451.232571993707,1228.5840647160273,119.99999999999999,7490.988343515206,2384.0728621825174,1229.6275720308074,119.99999999999999,7494.759531009631,2350.4756976517115,1231.7428242869687,119.99999999999999,7495.624408206667,2352.380199599018,1232.2283826815285,119.99999999999999,7497.517143218395,2353.404152574301,1233.2915864223046,119.99999999999999,7504.442154000358,786.6236670880129,1237.1884324342577,288.0,7508.979861506814,682.7905584250759,1239.7477511061,288.0,7517.150078994833,786.0888785078366,1244.3675589922084,288.0,7525.9669034372755,1839.9085953347171,1249.3699149330134,288.0,7532.806562124196,1842.1138158523431,1253.2626251016572,288.0,7537.694365138061,1739.0177022359617,1256.05096398007,288.0,7539.2976988953915,1844.0278442303252,1256.966798079655,288.0,7541.874999853212,1739.7890733538711,1258.4401932334608,288.0,7541.301270889744,1740.0831149951791,1258.1120722953224,288.0,7544.595663807178,1740.529227588302,1259.997186104988,288.0,7549.973093592999,1848.254122920268,1263.0795625923859,288.0,7552.277359699766,1841.7973570802524,1264.4023997833128,288.0,7554.751810068435,1844.5101693390914,1265.8242855666642,288.0,7563.398806831083,1837.0605363106529,1270.804065964467,288.0,7570.397907462588,1835.4132691086788,1274.8473548147933,288.0,7571.137832633419,2608.031039110835,1275.275455901322,288.0,7585.977234889205,2812.529035789901,1283.8876779031077,288.0
5,4,3,primary,None,5.555555555555555,4.166666666666667,1000.0,180.0,239.99999999999997,3000,99999,0.15,4,6340.832148535665,1429.7269808798699,718.8448952192903,119.99999999999999,6358.463831073168,1253.4143835302295,724.8633122864834,119.99999999999999,6359.916294408501,1251.881323539442,725.3613352135812,119.99999999999999,6359.240566132245,1551.6997036947369,725.129597982492,119.99999999999999,6360.91031926418,1999.4501393577884,725.7023647509594,119.99999999999999,6358.373726839512,1999.2469365100462,724.832428444753,119.99999999999999,6358.297255640769,2456.7523037474843,724.8062184488747,119.99999999999999,6358.721815869979,2553.6524216354433,724.9517455997956,119.99999999999999,6358.955972373724,2684.370839473072,725.0320202510543,119.99999999999999,6357.626639573657,2645.6657159868646,724.5764097493061,119.99999999999999,6359.66247474863,2639.7293863960235,725.2742805192394,119.99999999999999,6356.542531994741,2594.262796704044,724.2050583279153,119.99999999999999,6356.6225117656695,2598.1438341460694,724.2324481972751,119.99999999999999,6356.43267140257,2617.1778153648165,724.1674371590234,119.99999999999999,6355.332131385708,2632.5152275013706,723.7906707829419,119.99999999999999,6353.486003547014,2634.7574470502545,723.1590941918341,119.99999999999999,6362.157750853131,2156.6226283107253,726.1305592104208,119.99999999999999,6359.806501895418,2157.1429420826094,725.3236774594312,119.99999999999999,6364.077217013381,1566.2713948159292,726.7899289799109,119.99999999999999,6361.376920683452,1565.9654961232563,725.8625012744267,119.99999999999999,6376.254607424405,1376.8303523998427,730.9869930073716,239.99999999999997,6379.271712558092,1376.8467518721632,732.030593720986,239.99999999999997,6380.293881010439,1376.9065983312905,732.3844923595511,239.99999999999997,6382.615338857678,1376.6957694178936,733.188867438313,239.99999999999997,6387.153617431447,1377.416631758061,734.7638983223998,239.99999999999997,6390.638219130715,1377.790442440457,735.9755264651446,239.99999999999997,6384.934930834746,1231.673189624933,733.9934731132313,239.99999999999997,6389.217374664635,1279.3313980332537,735.4812463550893,239.99999999999997,6390.689877304354,1279.3392836088865,735.9935034042512,239.99999999999997,6390.460507002592,1233.6220754984367,735.9136863362836,239.99999999999997,6388.865568013194,1233.8419207399313,735.358911586557,239.99999999999997,6385.907862762495,1046.5321175028625,734.3312188564884,239.99999999999997,6381.052336531743,1049.9462524726282,732.6471973617341,239.99999999999997,6401.434960197232,1166.7301169409754,739.74225698216,239.99999999999997,6391.3805377118715,1165.8253214394078,736.2338936982112,239.99999999999997,6403.3319643335235,1166.9748191887602,740.4060490680832,239.99999999999997,6395.624625440132,1284.907067952658,737.7127966356888,239.99999999999997,6404.385609787923,1165.1156126949027,740.7749913905626,239.99999999999997,6392.296586301169,889.7653544435809,736.5528525370544,239.99999999999997,6395.8721899648135,889.8799272626259,737.7991543745509,239.99999999999997,6384.694694658383,473.154901907653,733.9101007600143,239.99999999999997,6422.943599049479,471.7287052415172,747.3031289982347,239.99999999999997,6442.074807474993,473.2290661154835,754.0924031970327,239.99999999999997,6459.800959147149,474.5532970954388,760.4372712872807,239.99999999999997,6468.679040697643,474.912444748534,763.6347708086453,239.99999999999997,6482.546549349693,475.34807343464354,768.6556560779549,239.99999999999997,6472.334738465255,475.74921979529955,764.9552269071453,239.99999999999997,6458.857527017787,475.512160422556,760.0982619446946,239.99999999999997
6,1,5,primary,None,5.555555555555555,4.166666666666667,1000.0,180.0,239.99999999999997,3000,99999,0.15,4,7375.390739918537,1846.7173605791877,1166.3223630250177,119.99999999999999,7466.41264751289,1845.0755540127034,1215.9211481506445,119.99999999999999,7471.188224027259,1560.4932671494585,1218.5740253970728,119.99999999999999,7471.809170206862,1559.1828819850946,1218.9193407374105,119.99999999999999,7470.394691663832,1559.1348768933883,1218.13285819075,119.99999999999999,7470.644805468104,1695.417465613657,1218.2718946992406,119.99999999999999,7469.523384866719,1695.2242394526916,1217.6486139088368,119.99999999999999,7469.86157244683,2058.9005150521366,1217.8365475632734,119.99999999999999,7472.186357646003,2117.9567103756735,1219.1291410632477,119.99999999999999,7471.79401301611,2263.238561984881,1218.910910623445,119.99999999999999,7470.918675009318,2738.688170236702,1218.42415287318,119.99999999999999,7472.4637011409395,2739.2459242506775,1219.2834261624785,119.99999999999999,7473.826323828367,2738.624331130918,1220.041697403148,119.99999999999999,7474.333391760278,2648.4176065611127,1220.3239760872607,119.99999999999999,7474.804851286953,2741.131341895708,1220.5864835414081,119.99999999999999,7476.389813989889,2740.472807899549,1221.4693509594497,119.99999999999999,7474.344155743311,2739.269292886307,1220.3299688912903,119.99999999999999,7472.73673304343,2831.198487407125,1219.4353295211943,119.99999999999999,7473.16576332407,2831.3046927666746,1219.6740573946813,119.99999999999999,7475.116993355331,3518.905493047191,1220.7603107757518,119.99999999999999,7474.620328310048,3611.1269174515382,1220.483735705395,119.99999999999999,7474.025564921935,3612.5247027155433,1220.1526056969956,119.99999999999999,7477.011204866707,3771.523807590984,1221.8156358672948,119.99999999999999,7479.551796979537,3771.7636965299566,1223.2323398726603,119.99999999999999,7478.846292948798,3773.0021728946876,1222.8387866157059,119.99999999999999,7481.692679919646,3762.168817973229,1224.4272764052614,119.99999999999999,7482.042792242359,3909.4156870533247,1224.6227896633652,119.99999999999999,7480.172409874848,3911.044093616368,1223.578630156899,119.99999999999999,7481.231588085896,3927.557275179809,1224.1698307219795,119.99999999999999,7485.997844897473,3919.5863280522667,1226.8333171040633,119.99999999999999,7490.722175413209,3914.640644914394,1229.4783994645006,119.99999999999999,7491.394851093096,5212.5601399849,1229.8554278358204,119.99999999999999,7496.124155832903,5194.12873419777,1232.509027067748,119.99999999999999,7496.443163764649,5188.501683638524,1232.688202414641,119.99999999999999,7506.2503011485505,2843.7663425001324,1238.207691793078,119.99999999999999,7503.610871852206,2005.8735844078296,1236.7200827072197,119.99999999999999,7518.293254988045,242.61268410728982,1245.0151645427657,288.0,7521.6177934521265,242.6915707769329,1246.9001844276322,288.0,7527.921535016456,242.63220886181128,1250.4812876922633,288.0,7527.778475259235,242.7428488421471,1250.399916797518,288.0,7521.698938696199,242.6321207682672,1246.9462252019587,288.0,7521.701473822339,242.57164334282677,1246.9476636241313,288.0,7518.324165982185,242.69508606054436,1245.0326796246707,288.0,7517.757511577229,242.66394323739746,1244.7116308269167,288.0,7524.609705687949,242.8933269493825,1248.5987428489518,288.0,7540.165143872516,242.8499432039954,1257.4625316184895,288.0,7548.413831353636,243.8102977306306,1262.1851053840119,288.0,7598.395101492065,1051.0726918131072,1291.1334815996618,288.0
