,iteration,nbr_bike_lanes,nbr_none_bike_lanes,modal_share_car,modal_share_bike,index_removed,flow_of_removed_edge,average_bi_coef
0,0,76.0,0.0,,,,,
1,0,75.0,1.0,84.58011592561277,15.419884074387227,[56],0.0,1.1013157894736842
2,1,74.0,2.0,83.36975608434753,16.63024391565247,[37],0.0,1.0986842105263157
3,2,73.0,3.0,84.41241680696099,15.587583193039015,[60],0.0,1.1013157894736842
4,3,72.0,4.0,83.41603518765434,16.583964812345663,[66],0.0,1.0986842105263157
5,4,71.0,5.0,84.43708407036456,15.562915929635443,[38],0.0,1.1013157894736842
6,5,70.0,6.0,83.55710494978517,16.44289505021482,[75],0.0,1.1013157894736842
7,6,69.0,7.0,84.3948402246979,15.605159775302106,[7],4.630835291253831e-36,1.106578947368421
8,7,68.0,8.0,83.73769357565637,16.26230642434363,[35],5.052596281216218e-36,1.1013157894736842
9,8,67.0,9.0,84.38766094026279,15.612339059737208,[5],8.879645288190325,1.106578947368421
10,9,66.0,10.0,83.75167136045705,16.24832863954295,[2],8.880073875314732,1.1013157894736842
11,10,65.0,11.0,84.37817693289122,15.621823067108787,[54],21.060831019938092,1.106578947368421
12,11,64.0,12.0,83.76267227195116,16.237327728048836,[18],21.058974125470716,1.0986842105263157
13,12,63.0,13.0,84.36062896659988,15.639371033400126,[8],383.24330504465735,1.106578947368421
14,13,62.0,14.0,83.77799733645081,16.22200266354919,[6],405.3281002400354,1.1164473684210527
15,14,61.0,15.0,84.379756787599,15.620243212400995,[64],487.9452220063537,1.142105263157895
16,15,60.0,16.0,83.83010804879548,16.169891951204526,[62],4.235358094799592e-70,1.1506578947368422
17,16,59.0,17.0,84.55362935364221,15.446370646357794,[50],630.9689679565848,1.1618421052631578
18,17,58.0,18.0,83.99891683392022,16.001083166079788,[55],686.1578700252709,1.1875
19,18,57.0,19.0,84.69983633816909,15.300163661830915,[57],914.470048189764,1.1973684210526319
20,19,56.0,20.0,84.0541224277573,15.945877572242695,[45],1096.6450755408405,1.2203947368421053
21,20,55.0,21.0,84.74209392856571,15.257906071434288,[41],1043.9857835847354,1.230263157894737
22,21,54.0,22.0,84.1879521094506,15.812047890549394,[44],1118.5513190800757,1.2572368421052633
23,22,53.0,23.0,84.90817615482142,15.09182384517858,[1],1175.0012401174554,1.2815789473684212
24,23,52.0,24.0,84.35631823817239,15.643681761827605,[11],1197.1899559708402,1.293421052631579
25,24,51.0,25.0,84.92736081575585,15.072639184244146,[9],1193.5757269196738,1.3085526315789473
26,25,50.0,26.0,84.38282337163079,15.61717662836922,[15],1119.8347691112185,1.3315789473684212
27,26,49.0,27.0,84.9465607299204,15.053439270079608,[13],828.2160310780772,1.3414473684210526
28,27,48.0,28.0,84.75885624826313,15.241143751736876,[3],1298.166713568552,1.361842105263158
29,28,47.0,29.0,85.14485718929829,14.855142810701704,[4],1420.2302129819914,1.3710526315789473
30,29,46.0,30.0,84.83562448948535,15.164375510514647,[12],1506.0969596514533,1.392763157894737
31,30,45.0,31.0,85.19440209622121,14.805597903778784,[23],839.9812395845684,1.405263157894737
32,31,44.0,32.0,85.21638123348073,14.783618766519272,[14],1466.4744601955122,1.4256578947368421
33,32,43.0,33.0,85.5104675754851,14.48953242451491,[69],1512.457159468565,1.4328947368421054
34,33,42.0,34.0,85.28030457029618,14.71969542970381,[65],1570.1121838808406,1.4625000000000001
35,34,41.0,35.0,85.64180294764353,14.358197052356475,[20],1646.7736451655358,1.480263157894737
36,35,40.0,36.0,85.45641170277042,14.543588297229586,[17],1744.0537147489956,1.505921052631579
37,36,39.0,37.0,85.75306400660037,14.246935993399635,[74],1790.009022141496,1.5157894736842106
38,37,38.0,38.0,86.09954729840342,13.90045270159658,[67],1698.1111283765913,1.5190789473684212
39,38,37.0,39.0,86.29446729359658,13.705532706403412,[39],1774.5618775497796,1.5407894736842105
40,39,36.0,40.0,86.74533631841281,13.254663681587186,[46],1699.609868764255,1.5374999999999999
41,40,35.0,41.0,86.87412329337255,13.125876706627446,[36],1675.3551544463035,1.5552631578947367
42,41,34.0,42.0,86.99549089336958,13.004509106630435,[33],1704.3770852273396,1.5782894736842106
43,42,33.0,43.0,87.11645896681759,12.883541033182425,[28],1762.9554521907025,1.5953947368421053
44,43,32.0,44.0,87.43790099740785,12.56209900259215,[29],2.2407890725621714e-13,1.6151315789473684
45,44,31.0,45.0,87.5626071478566,12.437392852143404,[48],1712.5576970548798,1.625
46,45,30.0,46.0,87.75051079330174,12.249489206698257,[16],1735.839638371371,1.6467105263157893
