,iteration,nbr_bike_lanes,nbr_none_bike_lanes,modal_share_car,modal_share_bike,index_removed,flow_of_removed_edge,average_bi_coef
0,0,48.0,0.0,,,,,
1,0,47.0,1.0,86.01624172927102,13.983758270728988,[1],0.0,0.3916666666666666
2,1,46.0,2.0,86.05163966178378,13.94836033821623,[25],0.0,0.3999999999999999
3,2,45.0,3.0,86.05227037554903,13.94772962445097,[19],0.0,0.40833333333333327
4,3,44.0,4.0,86.06900114294805,13.930998857051941,[26],0.0,0.4166666666666667
5,4,43.0,5.0,86.07197161084888,13.92802838915112,[20],0.0,0.425
6,5,42.0,6.0,86.07966167853252,13.92033832146749,[27],0.0,0.4333333333333333
7,6,41.0,7.0,86.0806739213102,13.919326078689814,[18],0.0,0.4416666666666666
8,7,40.0,8.0,86.08968980705959,13.91031019294042,[16],0.0,0.44999999999999996
9,8,39.0,9.0,86.09974168712064,13.900258312879352,[11],0.0,0.4583333333333333
10,9,38.0,10.0,86.102189394568,13.897810605432003,[42],0.0,0.4666666666666666
11,10,37.0,11.0,86.1023710924236,13.897628907576397,[10],0.0,0.4749999999999999
12,11,36.0,12.0,86.10202098337993,13.897979016620079,[3],0.0,0.4833333333333332
13,12,35.0,13.0,86.14311269970538,13.856887300294614,[40],0.0,0.49166666666666664
14,13,34.0,14.0,86.14532298585492,13.854677014145079,[22],0.0,0.5
15,14,33.0,15.0,86.1462281120927,13.853771887907312,[39],0.0,0.5083333333333333
16,15,32.0,16.0,86.14648684110773,13.853513158892273,[8],0.0,0.5166666666666666
17,16,31.0,17.0,86.1585666718493,13.841433328150691,[9],0.0,0.5249999999999999
18,17,30.0,18.0,86.1592413303448,13.840758669655187,[13],0.0,0.5333333333333333
19,18,29.0,19.0,86.1754012847485,13.824598715251504,[30],1.1479963214969102e-258,0.5416666666666666
20,19,28.0,20.0,86.18288449166054,13.817115508339468,[37],0.0,0.5541666666666667
21,20,27.0,21.0,86.19164839783436,13.808351602165642,[34],0.0,0.5625
22,21,26.0,22.0,86.20121413498079,13.79878586501922,[32],0.0,0.5708333333333333
23,22,25.0,23.0,86.21309847536692,13.786901524633075,[45],4.186532272977821e-85,0.5791666666666666
24,23,24.0,24.0,86.22718676384926,13.772813236150736,[43],8.24461952039693e-259,0.5875
25,24,23.0,25.0,86.25821367395424,13.741786326045755,[36],0.0,0.5958333333333333
26,25,22.0,26.0,86.27351431632304,13.726485683676962,[15],4.508909674406533e-85,0.6041666666666666
27,26,21.0,27.0,86.27581417006719,13.724185829932809,[23],9.417655637877356e-259,0.6124999999999999
28,27,20.0,28.0,86.2762602280414,13.723739771958607,[28],205.7283640261931,0.6208333333333333
29,28,19.0,29.0,86.27727794402352,13.722722055976478,[14],1.6714166631642603e-171,0.6291666666666667
30,29,18.0,30.0,86.29750454042521,13.702495459574795,[41],236.88642055257935,0.6375000000000001
31,30,17.0,31.0,86.297825476707,13.702174523293007,[47],1.6256143766203024e-171,0.6458333333333334
32,31,16.0,32.0,86.32942427002382,13.67057572997618,[48],532.7794287507681,0.6541666666666667
33,32,15.0,33.0,86.38065719273868,13.619342807261315,[44],524.7610675225347,0.6625000000000001
34,33,14.0,34.0,86.43873690729976,13.561263092700242,[46],515.4669305192905,0.6708333333333334
35,34,13.0,35.0,86.46200014492668,13.537999855073327,[2],534.0753623043757,0.6791666666666667
36,35,12.0,36.0,86.51246923530148,13.487530764698521,[4],526.0207974927116,0.6875
37,36,11.0,37.0,86.57053153050055,13.429468469499456,[6],516.766507309437,0.6958333333333333
38,37,10.0,38.0,86.59324806912909,13.406751930870906,[5],559.4362520947633,0.7041666666666666
39,38,9.0,39.0,86.6413461642742,13.3586538357258,[12],551.9303105004493,0.7125
40,39,8.0,40.0,86.68101655534188,13.31898344465811,[17],351.16447974061816,0.7208333333333332
41,40,7.0,41.0,86.68630712481362,13.313692875186382,[24],0.0,0.7291666666666666
42,41,6.0,42.0,86.6865821558964,13.313417844103606,[38],545.1110780556743,0.7374999999999999
43,42,5.0,43.0,86.72953697274869,13.270463027251314,[7],560.268934289801,0.7458333333333332
44,43,4.0,44.0,86.77291375008349,13.227086249916512,[21],553.2159259437815,0.7541666666666668
45,44,3.0,45.0,86.8130033121968,13.186996687803193,[35],546.8242986362202,0.7625000000000001
46,45,2.0,46.0,86.85580821617312,13.144191783826887,[29],1078.2635281853504,0.7708333333333334
47,46,1.0,47.0,86.97528465563643,13.02471534436357,[31],1059.14729787122,0.7833333333333333
48,47,0.0,48.0,87.05572655408152,12.944273445918483,[33],1046.2765941200057,0.7916666666666666
