,iteration,nbr_bike_lanes,nbr_none_bike_lanes,modal_share_car,modal_share_bike,index_removed,flow_of_removed_edge,average_bi_coef
0,0,48.0,0.0,,,,,
1,0,47.0,1.0,99.99447850490974,0.005521495090259486,[1],0.0,0.3916666666666666
2,1,46.0,2.0,99.9945069214029,0.005493078597101743,[25],0.0,0.3999999999999999
3,2,45.0,3.0,99.99450798086316,0.005492019136830645,[19],0.0,0.40833333333333327
4,3,44.0,4.0,99.99452003791352,0.005479962086488712,[26],0.0,0.4166666666666667
5,4,43.0,5.0,99.9945222767793,0.00547772322069488,[20],0.0,0.425
6,5,42.0,6.0,99.99452752336931,0.005472476630692385,[27],0.0,0.4333333333333333
7,6,41.0,7.0,99.99452793977554,0.005472060224468461,[13],0.0,0.4416666666666666
8,7,40.0,8.0,99.99453490770352,0.0054650922964686365,[40],0.0,0.44999999999999996
9,8,39.0,9.0,99.99453593690001,0.005464063099986428,[39],0.0,0.4583333333333333
10,9,38.0,10.0,99.99453679995685,0.005463200043156284,[16],0.0,0.4666666666666666
11,10,37.0,11.0,99.99454364491235,0.005456355087654589,[11],0.0,0.4749999999999999
12,11,36.0,12.0,99.9945458495028,0.0054541504972049635,[10],0.0,0.4833333333333332
13,12,35.0,13.0,99.99454561553172,0.005454384468271874,[18],0.0,0.49166666666666664
14,13,34.0,14.0,99.99455652186893,0.005443478131078217,[42],0.0,0.5
15,14,33.0,15.0,99.99455632511525,0.005443674884739513,[3],0.0,0.5083333333333333
16,15,32.0,16.0,99.99458906555662,0.005410934443373614,[8],0.0,0.5166666666666666
17,16,31.0,17.0,99.99460180976378,0.005398190236227275,[9],0.0,0.5249999999999999
18,17,30.0,18.0,99.99460261335949,0.005397386640515569,[22],0.0,0.5333333333333333
19,18,29.0,19.0,99.9946030748958,0.005396925104193709,[30],4.566808330100405e-262,0.5416666666666666
20,19,28.0,20.0,99.99460846011856,0.005391539881439383,[37],0.0,0.5541666666666667
21,20,27.0,21.0,99.99461542920601,0.005384570793995708,[34],0.0,0.5625
22,21,26.0,22.0,99.9946218074099,0.0053781925901038455,[32],0.0,0.5708333333333333
23,22,25.0,23.0,99.99463319232986,0.005366807670140652,[45],1.622158030161343e-88,0.5791666666666666
24,23,24.0,24.0,99.99464433684146,0.005355663158550567,[43],3.1876785852695096e-262,0.5875
25,24,23.0,25.0,99.99466757961613,0.005332420383871138,[36],0.0,0.5958333333333333
26,25,22.0,26.0,99.99468072466213,0.005319275337861588,[15],1.7302902238251795e-88,0.6041666666666666
27,26,21.0,27.0,99.99468262840033,0.0053173715996607945,[23],3.612990977566838e-262,0.6124999999999999
28,27,20.0,28.0,99.99468293715495,0.005317062845054565,[28],0.07887609538116064,0.6208333333333333
29,28,19.0,29.0,99.9946833106353,0.005316689364708763,[14],6.40834313967924e-175,0.6291666666666667
30,29,18.0,30.0,99.99469873268983,0.005301267310170974,[41],0.0909022504339433,0.6375000000000001
31,30,17.0,31.0,99.99469899992229,0.005301000077698535,[47],6.238022427918505e-175,0.6458333333333334
32,31,16.0,32.0,99.99472275608295,0.0052772439170533075,[48],0.20868473472916382,0.6541666666666667
33,32,15.0,33.0,99.9947496420546,0.005250357945399355,[44],0.2043535258980254,0.6625000000000001
34,33,14.0,34.0,99.994779116056,0.005220883944004935,[46],0.19968158241323844,0.6708333333333334
35,34,13.0,35.0,99.99480111449051,0.0051988855094826135,[2],0.20909559442282732,0.6791666666666667
36,35,12.0,36.0,99.99482830750824,0.005171692491751842,[4],0.20479507009936218,0.6875
37,36,11.0,37.0,99.99485922697895,0.005140773021053204,[6],0.20005876687689192,0.6958333333333333
38,37,10.0,38.0,99.99488178525068,0.005118214749314736,[5],0.21300338482625233,0.7041666666666666
39,38,9.0,39.0,99.99490975497916,0.005090245020849179,[12],0.20886848290293664,0.7125
40,39,8.0,40.0,99.99493137421244,0.0050686257875624295,[17],0.13233445870413157,0.7208333333333332
41,40,7.0,41.0,99.9949363011722,0.005063698827798184,[24],0.0,0.7291666666666666
42,41,6.0,42.0,99.99493775263328,0.005062247366730158,[38],0.20520058283416612,0.7374999999999999
43,42,5.0,43.0,99.99496058399433,0.005039416005672125,[7],0.21314402540492583,0.7458333333333332
44,43,4.0,44.0,99.99498428489689,0.005015715103107502,[21],0.20935429021999558,0.7541666666666668
45,44,3.0,45.0,99.9950054398573,0.0049945601427080575,[35],0.206059625170262,0.7625000000000001
46,45,2.0,46.0,99.99502805143797,0.0049719485620236216,[29],0.40412786599419226,0.7708333333333334
47,46,1.0,47.0,99.99508938802755,0.0049106119724528765,[31],0.39437372417551825,0.7833333333333333
48,47,0.0,48.0,99.99513070058995,0.004869299410057522,[33],0.3878419201996664,0.7916666666666666
