,iteration,nbr_bike_lanes,nbr_none_bike_lanes,modal_share_car,modal_share_bike,index_removed,flow_of_removed_edge,average_bi_coef
0,0,48.0,0.0,,,,,
1,0,47.0,1.0,91.02538354616998,8.974616453830011,[1],0.0,0.3916666666666666
2,1,46.0,2.0,91.05356595974001,8.946434040259984,[25],0.0,0.3999999999999999
3,2,45.0,3.0,91.05437485599751,8.94562514400248,[19],0.0,0.40833333333333327
4,3,44.0,4.0,91.06708025740204,8.932919742597964,[26],0.0,0.4166666666666667
5,4,43.0,5.0,91.06890228668571,8.931097713314287,[20],0.0,0.425
6,5,42.0,6.0,91.07498184333407,8.92501815666593,[27],0.0,0.4333333333333333
7,6,41.0,7.0,91.07591196467604,8.924088035323956,[18],0.0,0.4416666666666666
8,7,40.0,8.0,91.0826181505221,8.917381849477914,[16],0.0,0.44999999999999996
9,8,39.0,9.0,91.09024620806132,8.909753791938686,[11],0.0,0.4583333333333333
10,9,38.0,10.0,91.09213021317852,8.907869786821482,[42],0.0,0.4666666666666666
11,10,37.0,11.0,91.09253665863967,8.907463341360327,[10],0.0,0.4749999999999999
12,11,36.0,12.0,91.09261966856975,8.907380331430247,[3],0.0,0.4833333333333332
13,12,35.0,13.0,91.12563887862902,8.87436112137099,[40],0.0,0.49166666666666664
14,13,34.0,14.0,91.1275945592639,8.872405440736097,[22],0.0,0.5
15,14,33.0,15.0,91.1280659675657,8.871934032434305,[39],0.0,0.5083333333333333
16,15,32.0,16.0,91.12887008777759,8.871129912222422,[8],0.0,0.5166666666666666
17,16,31.0,17.0,91.13830352460582,8.861696475394183,[9],0.0,0.5249999999999999
18,17,30.0,18.0,91.1384085296779,8.86159147032209,[13],0.0,0.5333333333333333
19,18,29.0,19.0,91.15222261319033,8.84777738680967,[30],7.383059249964158e-259,0.5416666666666666
20,19,28.0,20.0,91.15791170384824,8.842088296151758,[37],0.0,0.5541666666666667
21,20,27.0,21.0,91.16447560737689,8.835524392623121,[34],0.0,0.5625
22,21,26.0,22.0,91.17252689485512,8.827473105144886,[32],0.0,0.5708333333333333
23,22,25.0,23.0,91.18196043724517,8.818039562754834,[45],2.6750044479994116e-85,0.5791666666666666
24,23,24.0,24.0,91.19376149348311,8.806238506516904,[43],5.264768590954556e-259,0.5875
25,24,23.0,25.0,91.21885180689678,8.781148193103215,[36],0.0,0.5958333333333333
26,25,22.0,26.0,91.23259037030718,8.767409629692832,[15],2.8719290239421446e-85,0.6041666666666666
27,26,21.0,27.0,91.23481661022727,8.765183389772721,[23],5.998577762130346e-259,0.6124999999999999
28,27,20.0,28.0,91.2349305607259,8.765069439274104,[28],131.0814866833864,0.6208333333333333
29,28,19.0,29.0,91.23525615862927,8.764743841370727,[14],1.065020851426205e-171,0.6291666666666667
30,29,18.0,30.0,91.25126439831554,8.748735601684448,[41],150.8809769342586,0.6375000000000001
31,30,17.0,31.0,91.25152448248345,8.748475517516557,[47],1.0355820890027095e-171,0.6458333333333334
32,31,16.0,32.0,91.27690098830524,8.723099011694757,[48],341.0771327189046,0.6541666666666667
33,32,15.0,33.0,91.30988790387612,8.690112096123883,[44],335.85976047569,0.6625000000000001
34,33,14.0,34.0,91.34796906538685,8.652030934613155,[46],329.80317071234424,0.6708333333333334
35,34,13.0,35.0,91.37337598404088,8.62662401595912,[2],342.1463362317242,0.6791666666666667
36,35,12.0,36.0,91.4060290227574,8.593970977242599,[4],336.8468372851036,0.6875
37,36,11.0,37.0,91.44401667000581,8.555983329994179,[6],330.7988676599683,0.6958333333333333
38,37,10.0,38.0,91.46823590362429,8.531764096375708,[5],355.7797975515497,0.7041666666666666
39,38,9.0,39.0,91.49963380565099,8.500366194349017,[12],350.9538375859604,0.7125
40,39,8.0,40.0,91.52559951086594,8.474400489134059,[17],223.2809914378149,0.7208333333333332
41,40,7.0,41.0,91.53024357244621,8.469756427553781,[24],0.0,0.7291666666666666
42,41,6.0,42.0,91.53017479645969,8.469825203540312,[38],346.5133294742215,0.7374999999999999
43,42,5.0,43.0,91.55776818447177,8.442231815528233,[7],356.1302336884295,0.7458333333333332
44,43,4.0,44.0,91.5858125082694,8.414187491730596,[21],351.5674020132443,0.7541666666666668
45,44,3.0,45.0,91.61156313460819,8.388436865391819,[35],347.50848511173984,0.7625000000000001
46,45,2.0,46.0,91.63767067615021,8.362329323849792,[29],685.3072035995385,0.7708333333333334
47,46,1.0,47.0,91.71363052384115,8.286369476158843,[31],673.1860842632457,0.7833333333333333
48,47,0.0,48.0,91.76352248712011,8.236477512879885,[33],665.1519542570692,0.7916666666666666
