,iteration,nbr_bike_lanes,nbr_none_bike_lanes,modal_share_car,modal_share_bike,index_removed,flow_of_removed_edge,average_bi_coef
0,0,48.0,0.0,,,,,
1,0,47.0,1.0,52.15333075298504,47.84666924701496,[1],0.0,0.3916666666666666
2,1,46.0,2.0,52.15062777502498,47.84937222497501,[25],0.0,0.3999999999999999
3,2,45.0,3.0,52.14568961157152,47.85431038842848,[42],0.0,0.40833333333333327
4,3,44.0,4.0,52.14172392630941,47.85827607369058,[26],0.0,0.4166666666666667
5,4,43.0,5.0,52.136462423953766,47.863537576046234,[20],0.0,0.425
6,5,42.0,6.0,52.13276315272333,47.86723684727668,[27],0.0,0.4333333333333333
7,6,41.0,7.0,52.13058362906683,47.86941637093317,[19],0.0,0.4416666666666666
8,7,40.0,8.0,52.13539481463927,47.86460518536072,[11],0.0,0.44999999999999996
9,8,39.0,9.0,52.13280767045704,47.86719232954296,[10],0.0,0.4583333333333333
10,9,38.0,10.0,52.13004742469447,47.86995257530553,[22],0.0,0.4666666666666666
11,10,37.0,11.0,52.125493051167425,47.87450694883258,[13],0.0,0.4749999999999999
12,11,36.0,12.0,52.124044607880585,47.875955392119415,[3],0.0,0.48333333333333334
13,12,35.0,13.0,52.13384923585096,47.86615076414904,[39],0.0,0.4916666666666667
14,13,34.0,14.0,52.13151757054467,47.868482429455334,[45],0.0,0.5
15,14,33.0,15.0,52.13193537439634,47.86806462560365,[8],0.0,0.5083333333333333
16,15,32.0,16.0,52.12949104790092,47.87050895209909,[9],0.0,0.5166666666666666
17,16,31.0,17.0,52.127808092623425,47.872191907376575,[16],0.0,0.5249999999999999
18,17,30.0,18.0,52.127238630892414,47.872761369107586,[18],0.0,0.5333333333333333
19,18,29.0,19.0,52.12397548356107,47.87602451643893,[30],4.1187860718904725e-258,0.5416666666666666
20,19,28.0,20.0,52.12116041841669,47.87883958158332,[37],0.0,0.5541666666666667
21,20,27.0,21.0,52.11571726643801,47.88428273356198,[36],0.0,0.5625
22,21,26.0,22.0,52.11367193516659,47.88632806483339,[34],0.0,0.5708333333333333
23,22,25.0,23.0,52.11174806518481,47.88825193481519,[32],0.0,0.5791666666666666
24,23,24.0,24.0,52.108647187278656,47.89135281272134,[40],1.2480487761148086e-84,0.5875
25,24,23.0,25.0,52.10821799879722,47.89178200120278,[43],2.5600423737458476e-258,0.5958333333333333
26,25,22.0,26.0,52.11758607780087,47.88241392219914,[23],1.5041896537943782e-84,0.6041666666666666
27,26,21.0,27.0,52.11717157815507,47.88282842184492,[15],5.821109702363328e-258,0.6124999999999999
28,27,20.0,28.0,52.11663669226839,47.88336330773161,[28],682.6890650414897,0.6208333333333333
29,28,19.0,29.0,52.11372452470249,47.88627547529751,[14],5.546752455270098e-171,0.6291666666666667
30,29,18.0,30.0,52.12093433289022,47.87906566710977,[47],790.2224509440641,0.6375000000000001
31,30,17.0,31.0,52.13012835333293,47.86987164666707,[41],5.419603573677737e-171,0.6458333333333334
32,31,16.0,32.0,52.13240871594294,47.867591284057056,[24],1868.5633153157141,0.6541666666666667
33,32,15.0,33.0,52.541596067525965,47.45840393247404,[17],5.939565871095275e-258,0.6625
34,33,14.0,34.0,52.54560563657491,47.45439436342508,[5],1802.653435413852,0.6708333333333334
35,34,13.0,35.0,52.953030721220884,47.046969278779116,[12],1095.6242744427561,0.6791666666666667
36,35,12.0,36.0,52.951467047802325,47.048532952197675,[38],1737.253535995392,0.6875
37,36,11.0,37.0,53.356142548167384,46.643857451832616,[7],1885.013673883954,0.6958333333333333
38,37,10.0,38.0,53.76952031604794,46.23047968395206,[21],1819.0602284409283,0.7041666666666666
39,38,9.0,39.0,54.17888248453043,45.82111751546955,[35],1753.6573356788335,0.7124999999999999
40,39,8.0,40.0,54.58861137694087,45.41138862305914,[44],1943.5633319819153,0.7208333333333332
41,40,7.0,41.0,54.990277923336606,45.009722076663394,[46],1879.3467457299398,0.7291666666666666
42,41,6.0,42.0,55.33169944775389,44.668300552246116,[48],1824.3719862150285,0.7374999999999999
43,42,5.0,43.0,55.894298046885396,44.105701953114604,[2],1961.6978401986494,0.7458333333333332
44,43,4.0,44.0,56.295445045838676,43.70455495416132,[4],1897.4128384304565,0.7541666666666668
45,44,3.0,45.0,56.65388504612277,43.34611495387723,[6],1839.9456218055423,0.7625000000000001
46,45,2.0,46.0,57.21264482912445,42.78735517087554,[29],3361.0633318500004,0.7708333333333334
47,46,1.0,47.0,58.41193009494947,41.58806990505054,[31],3169.1776893179986,0.7833333333333333
48,47,0.0,48.0,59.198852219616825,40.80114778038318,[33],3043.270149371222,0.7916666666666666
