,id,a_node,b_node,type_car,type_bike,speed_car,speed_bike,green_overlap_percentage,slope,length,free_flow_time_car,free_flow_time_bike,nbr_car_lane,capacity_cars,capacity_bikes,alpha,beta,flow_car_iteration_0,flow_bike_iteration_0,travel_time_car_0,travel_time_bike_0,coef_bi_0,flow_car_iteration_1,flow_bike_iteration_1,travel_time_car_1,travel_time_bike_1,coef_bi_1,flow_car_iteration_2,flow_bike_iteration_2,travel_time_car_2,travel_time_bike_2,coef_bi_2,flow_car_iteration_3,flow_bike_iteration_3,travel_time_car_3,travel_time_bike_3,coef_bi_3,flow_car_iteration_4,flow_bike_iteration_4,travel_time_car_4,travel_time_bike_4,coef_bi_4,flow_car_iteration_5,flow_bike_iteration_5,travel_time_car_5,travel_time_bike_5,coef_bi_5,flow_car_iteration_6,flow_bike_iteration_6,travel_time_car_6,travel_time_bike_6,coef_bi_6,flow_car_iteration_7,flow_bike_iteration_7,travel_time_car_7,travel_time_bike_7,coef_bi_7,flow_car_iteration_8,flow_bike_iteration_8,travel_time_car_8,travel_time_bike_8,coef_bi_8,flow_car_iteration_9,flow_bike_iteration_9,travel_time_car_9,travel_time_bike_9,coef_bi_9,flow_car_iteration_10,flow_bike_iteration_10,travel_time_car_10,travel_time_bike_10,coef_bi_10,flow_car_iteration_11,flow_bike_iteration_11,travel_time_car_11,travel_time_bike_11,coef_bi_11,flow_car_iteration_12,flow_bike_iteration_12,travel_time_car_12,travel_time_bike_12,coef_bi_12,flow_car_iteration_13,flow_bike_iteration_13,travel_time_car_13,travel_time_bike_13,coef_bi_13,flow_car_iteration_14,flow_bike_iteration_14,travel_time_car_14,travel_time_bike_14,coef_bi_14,flow_car_iteration_15,flow_bike_iteration_15,travel_time_car_15,travel_time_bike_15,coef_bi_15,flow_car_iteration_16,flow_bike_iteration_16,travel_time_car_16,travel_time_bike_16,coef_bi_16,flow_car_iteration_17,flow_bike_iteration_17,travel_time_car_17,travel_time_bike_17,coef_bi_17,flow_car_iteration_18,flow_bike_iteration_18,travel_time_car_18,travel_time_bike_18,coef_bi_18,flow_car_iteration_19,flow_bike_iteration_19,travel_time_car_19,travel_time_bike_19,coef_bi_19,flow_car_iteration_20,flow_bike_iteration_20,travel_time_car_20,travel_time_bike_20,coef_bi_20,flow_car_iteration_21,flow_bike_iteration_21,travel_time_car_21,travel_time_bike_21,coef_bi_21,flow_car_iteration_22,flow_bike_iteration_22,travel_time_car_22,travel_time_bike_22,coef_bi_22,flow_car_iteration_23,flow_bike_iteration_23,travel_time_car_23,travel_time_bike_23,coef_bi_23,flow_car_iteration_24,flow_bike_iteration_24,travel_time_car_24,travel_time_bike_24,coef_bi_24,flow_car_iteration_25,flow_bike_iteration_25,travel_time_car_25,travel_time_bike_25,coef_bi_25,flow_car_iteration_26,flow_bike_iteration_26,travel_time_car_26,travel_time_bike_26,coef_bi_26,flow_car_iteration_27,flow_bike_iteration_27,travel_time_car_27,travel_time_bike_27,coef_bi_27,flow_car_iteration_28,flow_bike_iteration_28,travel_time_car_28,travel_time_bike_28,coef_bi_28,flow_car_iteration_29,flow_bike_iteration_29,travel_time_car_29,travel_time_bike_29,coef_bi_29,flow_car_iteration_30,flow_bike_iteration_30,travel_time_car_30,travel_time_bike_30,coef_bi_30,flow_car_iteration_31,flow_bike_iteration_31,travel_time_car_31,travel_time_bike_31,coef_bi_31,flow_car_iteration_32,flow_bike_iteration_32,travel_time_car_32,travel_time_bike_32,coef_bi_32,flow_car_iteration_33,flow_bike_iteration_33,travel_time_car_33,travel_time_bike_33,coef_bi_33,flow_car_iteration_34,flow_bike_iteration_34,travel_time_car_34,travel_time_bike_34,coef_bi_34,flow_car_iteration_35,flow_bike_iteration_35,travel_time_car_35,travel_time_bike_35,coef_bi_35,flow_car_iteration_36,flow_bike_iteration_36,travel_time_car_36,travel_time_bike_36,coef_bi_36,flow_car_iteration_37,flow_bike_iteration_37,travel_time_car_37,travel_time_bike_37,coef_bi_37,flow_car_iteration_38,flow_bike_iteration_38,travel_time_car_38,travel_time_bike_38,coef_bi_38,flow_car_iteration_39,flow_bike_iteration_39,travel_time_car_39,travel_time_bike_39,coef_bi_39,flow_car_iteration_40,flow_bike_iteration_40,travel_time_car_40,travel_time_bike_40,coef_bi_40,flow_car_iteration_41,flow_bike_iteration_41,travel_time_car_41,travel_time_bike_41,coef_bi_41,flow_car_iteration_42,flow_bike_iteration_42,travel_time_car_42,travel_time_bike_42,coef_bi_42,flow_car_iteration_43,flow_bike_iteration_43,travel_time_car_43,travel_time_bike_43,coef_bi_43,flow_car_iteration_44,flow_bike_iteration_44,travel_time_car_44,travel_time_bike_44,coef_bi_44,flow_car_iteration_45,flow_bike_iteration_45,travel_time_car_45,travel_time_bike_45,coef_bi_45,flow_car_iteration_46,flow_bike_iteration_46,travel_time_car_46,travel_time_bike_46,coef_bi_46,flow_car_iteration_47,flow_bike_iteration_47,travel_time_car_47,travel_time_bike_47,coef_bi_47
0,1,1,2,primary,None,5.555555555555555,2.7777777777777777,0,2.5,1000.0,180.0,239.99999999999997,2,3000,99999,0.15,4,1047.2397139761633,0.0,186.41480031020077,180.0,0.5,1383.9337627229777,0.0,181.22275645354293,324.0,0.9,1420.302641407303,0.0,181.35644542210377,324.0,0.9,1429.9124100794527,0.0,181.3935305266306,324.0,0.9,1403.426938640901,0.0,181.2931174707998,324.0,0.9,1441.024396348196,0.0,181.43735511555957,324.0,0.9,1449.7146282694234,0.0,181.47234243720823,324.0,0.9,1469.4293225164404,0.0,181.55408065025895,324.0,0.9,1394.9148971764134,0.0,181.26202975632856,324.0,0.9,1385.1211225426816,0.0,181.22695816156272,324.0,0.9,1411.9536051797525,0.0,181.3248309089014,324.0,0.9,1443.642020497071,0.0,181.4478274424811,324.0,0.9,1441.1826210696636,0.0,181.43798650687566,324.0,0.9,1494.2957242531506,0.0,181.66197681270006,324.0,0.9,1448.3290415561607,0.0,181.46672164752428,324.0,0.9,1482.6932020747308,0.0,181.61095693524024,324.0,0.9,1453.4781758855186,0.0,181.4876912408715,324.0,0.9,1533.6060334095234,0.0,181.84388562715338,324.0,0.9,1450.3569800809476,0.0,181.4749536838169,324.0,0.9,1490.9672805565885,0.0,181.6472184458565,324.0,0.9,1451.6651676052682,0.0,181.48028238060306,324.0,0.9,1406.9961792466809,0.0,181.30632253152888,324.0,0.9,1466.6477974542597,0.0,181.5423469634253,324.0,0.9,1450.5885700004726,0.0,181.47589597935806,324.0,0.9,1440.4321308439492,0.0,181.4349935423055,324.0,0.9,1375.4350461930853,0.0,181.19299627956778,324.0,0.9,1338.831247675717,0.0,181.0709818364728,324.0,0.9,1275.0526678323076,0.0,180.8810311067402,324.0,0.9,1259.8023932677606,0.0,180.83963099362077,324.0,0.9,1274.3307876319866,0.0,180.87903759221746,324.0,0.9,1292.2877510865508,0.0,180.9296418298767,324.0,0.9,1289.2355156892954,0.0,180.92089006760514,324.0,0.9,1296.8930293998837,0.0,180.94296455687308,324.0,0.9,1334.6833822436274,0.0,181.0577712484793,324.0,0.9,1321.4005229803756,0.0,181.0162876375322,324.0,0.9,1327.7040347176376,0.0,181.03581893407355,324.0,0.9,1327.215341028429,0.0,181.03429474267605,324.0,0.9,1390.1049154363475,0.0,181.24471252972202,324.0,0.9,1320.7284078098505,0.0,181.01422152250979,324.0,0.9,1360.67419562909,0.0,181.1426029479097,324.0,0.9,1282.4277348850705,0.0,180.9015926296455,324.0,0.9,1251.3511694992028,0.0,180.817326463201,324.0,0.9,1294.4827909760152,0.0,180.93597418407498,324.0,0.9,1163.6030316232095,0.0,180.6110800726507,324.0,0.9,1237.5777451422935,0.0,180.78193150069777,324.0,0.9,1223.5374315134839,0.0,180.7470467592628,324.0,0.9,1170.1783977305677,0.0,180.62501012264067,324.0,0.9,1182.6364269035048,0.0,180.6520542836449,324.0,0.9
1,2,2,1,primary,None,5.555555555555555,2.7777777777777777,0,-2.5,1000.0,180.0,239.99999999999997,2,3000,99999,0.15,4,1948.2950483661639,2051.704951633836,256.8453574313602,108.00000000000003,0.30000000000000004,1948.245632877637,2051.754367122363,256.8375614737341,108.00000000000003,0.30000000000000004,1934.041093638925,2052.928945182485,254.62107789476337,108.00000000000003,0.30000000000000004,1926.4597306322685,2053.431634583634,253.45789328453944,108.00000000000003,0.30000000000000004,1923.2904743335348,2053.818287403504,252.97569679862002,108.00000000000003,0.30000000000000004,1921.2826532157972,2053.9832911926924,252.67144143254282,108.00000000000003,0.30000000000000004,1918.4619916651666,2054.1794864724675,252.24562053077582,108.00000000000003,0.30000000000000004,1914.4180089520962,2054.2691713894146,251.6383891962901,108.00000000000003,0.30000000000000004,1912.0836861006571,2054.7447778046585,251.28962206790584,108.00000000000003,0.30000000000000004,1911.1129615088012,2054.8562983794554,251.14496331980257,108.00000000000003,0.30000000000000004,1908.2208897038474,2054.974833287355,250.7152874952653,108.00000000000003,0.30000000000000004,1905.5507435971556,2055.2280313210936,250.3203139359716,108.00000000000003,0.30000000000000004,1904.3256173339169,2055.3570666825676,250.13964550479724,108.00000000000003,0.30000000000000004,1902.5843591420705,2055.5012899105955,249.88346279405627,108.00000000000003,0.30000000000000004,1901.7424372922524,2055.559916512057,249.759846994266,108.00000000000003,0.30000000000000004,1898.6896804173887,2055.805664191129,249.31299863307035,108.00000000000003,0.30000000000000004,1898.5205340363793,2055.7949573483675,249.2883027042513,108.00000000000003,0.30000000000000004,1895.5791068696103,2056.0561295050625,248.85989892930579,108.00000000000003,0.30000000000000004,1894.3484293961376,2056.256928925989,248.68124780724423,108.00000000000003,0.30000000000000004,1889.3695904607434,2056.5501138525797,247.96204089733087,108.00000000000003,0.30000000000000004,1890.2730839459175,2056.528443078955,248.09213152640316,108.00000000000003,0.30000000000000004,1887.2557490964407,2056.6950922064016,247.65840510212848,108.00000000000003,0.30000000000000004,1887.2103320279095,2056.817098825967,247.6518925020174,108.00000000000003,0.30000000000000004,1884.7376572911407,2056.937028801274,247.29803125984444,108.00000000000003,0.30000000000000004,1883.0495300262098,2057.075876412353,247.0572442251125,108.00000000000003,0.30000000000000004,1883.500239949982,2057.0173556413097,247.12146817180093,108.00000000000003,0.30000000000000004,1881.5296984427328,2057.1553691939653,246.8410153976621,108.00000000000003,0.30000000000000004,1884.0730200254386,2057.0036188989984,247.20315306814047,108.00000000000003,0.30000000000000004,1885.3167720661068,2056.8465786599486,247.38078283107473,108.00000000000003,0.30000000000000004,1883.798975582993,2056.9804607684396,247.16406194446108,108.00000000000003,0.30000000000000004,1881.7135211673547,2057.2040272686804,246.86714030722368,108.00000000000003,0.30000000000000004,1878.6789192413137,2057.475307972039,246.4368413862354,108.00000000000003,0.30000000000000004,1875.7347797541224,2057.729708889704,246.02135790768816,108.00000000000003,0.30000000000000004,1877.9017692190953,2057.551184786,246.3269783039276,108.00000000000003,0.30000000000000004,1872.3970510075715,2057.963302105259,245.55269056888855,108.00000000000003,0.30000000000000004,1870.7982360632213,2058.202821770643,245.32907889806773,108.00000000000003,0.30000000000000004,1872.7657032676566,2057.976503071025,245.6043319352078,108.00000000000003,0.30000000000000004,1873.6013241002356,2057.891574964942,245.72149992527284,108.00000000000003,0.30000000000000004,1870.9301742015737,2058.0810686365785,245.34751019386835,108.00000000000003,0.30000000000000004,1871.6760323830122,2058.042527622923,245.45177732106413,108.00000000000003,0.30000000000000004,1970.2133015704012,2029.7866984295988,185.0226363165914,252.00000000000006,0.7000000000000001,2010.1288112868158,1989.8711887131833,185.44219750416127,252.00000000000006,0.7000000000000001,2059.385472501076,1940.614527498924,185.99555407607312,252.00000000000006,0.7000000000000001,2059.385472501076,1940.614527498924,185.99555407607312,252.00000000000006,0.7000000000000001,2059.385472501076,1940.614527498924,185.99555407607312,252.00000000000006,0.7000000000000001,2059.385472501076,1940.614527498924,185.99555407607312,252.00000000000006,0.7000000000000001,2059.385472501076,1940.614527498924,185.99555407607312,252.00000000000006,0.7000000000000001,2059.385472501076,1940.614527498924,185.99555407607312,252.00000000000006,0.7000000000000001
2,3,2,3,primary,None,5.555555555555555,2.7777777777777777,0,7.5,1000.0,180.0,239.99999999999997,2,3000,99999,0.15,4,973.6678961433086,0.0,184.79338299160182,180.0,0.5,998.1016805462423,0.0,185.292951021521,180.0,0.5,992.816557992935,0.0,185.18172993575268,180.0,0.5,1002.7885667719095,0.0,185.39307205606775,180.0,0.5,992.7194347978308,0.0,185.17970260323258,180.0,0.5,1000.3945194538527,0.0,185.34175473031814,180.0,0.5,1003.3349512376169,0.0,185.4048356524623,180.0,0.5,1000.0946332327046,0.0,185.33535246222345,180.0,0.5,1001.8778642394872,0.0,185.37350742241708,180.0,0.5,1011.0293105940884,0.0,185.57254665599788,180.0,0.5,1014.5419836535025,0.0,185.6503951775813,180.0,0.5,1021.8553213387572,0.0,185.81508907282435,180.0,0.5,1031.6067732079878,0.0,186.04025769945483,180.0,0.5,1574.768746514394,0.0,182.04996239049436,324.0,0.9,1614.573643555333,0.0,182.26521891940186,324.0,0.9,1582.2583578861652,0.0,182.08924003260134,324.0,0.9,1596.499455179602,0.0,182.16547833928942,324.0,0.9,1598.398751643961,0.0,182.17580150121617,324.0,0.9,1570.306815642131,0.0,182.02682759240568,324.0,0.9,1580.5065155483335,0.0,182.08000274169055,324.0,0.9,1555.3853902819626,0.0,181.950881123389,324.0,0.9,1570.335779088491,0.0,182.02697713142783,324.0,0.9,1575.586956303211,0.0,182.0542261453454,324.0,0.9,1563.6793560071571,0.0,181.99282680218778,324.0,0.9,1402.0731466508591,0.0,181.28813515043177,324.0,0.9,1406.202357873211,0.0,181.30337693865206,324.0,0.9,1378.851447815937,0.0,181.2048935045615,324.0,0.9,1319.4705169812746,0.0,181.01036317137755,324.0,0.9,1289.1995431385099,0.0,180.92078729234683,324.0,0.9,1321.426901920611,0.0,181.01636879201388,324.0,0.9,1298.9468541079498,0.0,180.94895206475564,324.0,0.9,1338.8187669407844,0.0,181.07094190178043,324.0,0.9,1338.4055740724193,0.0,181.06962043615135,324.0,0.9,1343.5137924801486,0.0,181.0860436040229,324.0,0.9,1354.5507153842104,0.0,181.12217302593763,324.0,0.9,1352.650718247187,0.0,181.11589007564075,324.0,0.9,1367.9800605093749,0.0,181.16734120107995,324.0,0.9,1191.1615598509366,0.0,180.67106011113424,324.0,0.9,1239.6254862316894,0.0,180.7871196086571,324.0,0.9,1211.4852180757025,0.0,180.71804427374965,324.0,0.9,1263.9828303190036,0.0,180.85083127180022,324.0,0.9,1262.170538822108,0.0,180.84596208800141,324.0,0.9,1231.4021390559283,0.0,180.76644034895799,324.0,0.9,1265.5969912574258,0.0,180.8551857981679,324.0,0.9,1234.2070969867116,0.0,180.77344761180342,324.0,0.9,1268.1579033040714,0.0,180.86212864618312,324.0,0.9,1268.2838720147804,0.0,180.86247124521182,324.0,0.9,1147.4329872591534,0.0,180.5778140127792,324.0,0.9
3,4,3,2,primary,None,5.555555555555555,2.7777777777777777,0,-7.5,1000.0,180.0,239.99999999999997,2,3000,99999,0.15,4,1948.2950483661639,2051.704951633836,256.8453574313602,108.00000000000003,0.30000000000000004,1948.245632877637,2051.754367122363,256.8375614737341,108.00000000000003,0.30000000000000004,1934.041093638925,2052.928945182485,254.62107789476337,108.00000000000003,0.30000000000000004,1926.4597306322685,2053.431634583634,253.45789328453944,108.00000000000003,0.30000000000000004,1923.2904743335348,2053.818287403504,252.97569679862002,108.00000000000003,0.30000000000000004,1921.2826532157972,2053.9832911926924,252.67144143254282,108.00000000000003,0.30000000000000004,1918.4619916651666,2054.1794864724675,252.24562053077582,108.00000000000003,0.30000000000000004,1914.4180089520962,2054.2691713894146,251.6383891962901,108.00000000000003,0.30000000000000004,1912.0836861006571,2054.7447778046585,251.28962206790584,108.00000000000003,0.30000000000000004,1911.1129615088012,2054.8562983794554,251.14496331980257,108.00000000000003,0.30000000000000004,1908.2208897038474,2054.974833287355,250.7152874952653,108.00000000000003,0.30000000000000004,1905.5507435971556,2055.2280313210936,250.3203139359716,108.00000000000003,0.30000000000000004,1904.3256173339169,2055.3570666825676,250.13964550479724,108.00000000000003,0.30000000000000004,1902.5843591420705,2055.5012899105955,249.88346279405627,108.00000000000003,0.30000000000000004,1901.7424372922524,2055.559916512057,249.759846994266,108.00000000000003,0.30000000000000004,1898.6896804173887,2055.805664191129,249.31299863307035,108.00000000000003,0.30000000000000004,1898.5205340363793,2055.7949573483675,249.2883027042513,108.00000000000003,0.30000000000000004,1895.5791068696103,2056.0561295050625,248.85989892930579,108.00000000000003,0.30000000000000004,1894.3484293961376,2056.256928925989,248.68124780724423,108.00000000000003,0.30000000000000004,1889.3695904607434,2056.5501138525797,247.96204089733087,108.00000000000003,0.30000000000000004,1890.2730839459175,2056.528443078955,248.09213152640316,108.00000000000003,0.30000000000000004,1887.2557490964407,2056.6950922064016,247.65840510212848,108.00000000000003,0.30000000000000004,1887.2103320279095,2056.817098825967,247.6518925020174,108.00000000000003,0.30000000000000004,1884.7376572911407,2056.937028801274,247.29803125984444,108.00000000000003,0.30000000000000004,1883.0495300262098,2057.075876412353,247.0572442251125,108.00000000000003,0.30000000000000004,1883.500239949982,2057.0173556413097,247.12146817180093,108.00000000000003,0.30000000000000004,1881.5296984427328,2057.1553691939653,246.8410153976621,108.00000000000003,0.30000000000000004,1884.0730200254386,2057.0036188989984,247.20315306814047,108.00000000000003,0.30000000000000004,1885.3167720661068,2056.8465786599486,247.38078283107473,108.00000000000003,0.30000000000000004,1883.798975582993,2056.9804607684396,247.16406194446108,108.00000000000003,0.30000000000000004,1881.7135211673547,2057.2040272686804,246.86714030722368,108.00000000000003,0.30000000000000004,1878.6789192413137,2057.475307972039,246.4368413862354,108.00000000000003,0.30000000000000004,1875.7347797541224,2057.729708889704,246.02135790768816,108.00000000000003,0.30000000000000004,1877.9017692190953,2057.551184786,246.3269783039276,108.00000000000003,0.30000000000000004,1872.3970510075715,2057.963302105259,245.55269056888855,108.00000000000003,0.30000000000000004,1870.7982360632213,2058.202821770643,245.32907889806773,108.00000000000003,0.30000000000000004,1872.7657032676566,2057.976503071025,245.6043319352078,108.00000000000003,0.30000000000000004,1873.6013241002356,2057.891574964942,245.72149992527284,108.00000000000003,0.30000000000000004,1870.9301742015737,2058.0810686365785,245.34751019386835,108.00000000000003,0.30000000000000004,1871.6760323830122,2058.042527622923,245.45177732106413,108.00000000000003,0.30000000000000004,1970.2133015704012,2029.7866984295988,260.3621810654622,108.00000000000003,0.30000000000000004,2010.1288112868158,1989.8711887131833,185.44219750416127,252.00000000000006,0.7000000000000001,2059.385472501076,1940.614527498924,185.99555407607312,252.00000000000006,0.7000000000000001,2059.385472501076,1940.614527498924,185.99555407607312,252.00000000000006,0.7000000000000001,2059.385472501076,1940.614527498924,185.99555407607312,252.00000000000006,0.7000000000000001,2059.385472501076,1940.614527498924,185.99555407607312,252.00000000000006,0.7000000000000001,2059.385472501076,1940.614527498924,185.99555407607312,252.00000000000006,0.7000000000000001,2059.385472501076,1940.614527498924,185.99555407607312,252.00000000000006,0.7000000000000001
4,5,3,4,primary,None,5.555555555555555,2.7777777777777777,0,-7.5,1000.0,180.0,239.99999999999997,2,3000,99999,0.15,4,1044.4659971097074,1160.261556944701,186.34710892990648,108.00000000000003,0.30000000000000004,1045.0645841090975,1160.112378484698,186.36167164131152,108.00000000000003,0.30000000000000004,1043.1866905039353,1160.1086484846824,186.31606917491564,108.00000000000003,0.30000000000000004,979.1489097061815,1159.9399734790732,184.90223026187763,108.00000000000003,0.30000000000000004,988.5887726563956,1159.905221069178,185.0940291228599,108.00000000000003,0.30000000000000004,994.057810204112,1159.8577279516098,185.2076920560789,108.00000000000003,0.30000000000000004,1010.8596903979383,1159.8200866493078,185.56880797659315,108.00000000000003,0.30000000000000004,1006.89362373069,1159.8610626436778,185.4819250126209,108.00000000000003,0.30000000000000004,1000.906661517531,1159.813492201532,185.35270176673424,108.00000000000003,0.30000000000000004,1011.4849865205921,1159.8046876234034,185.58259974761728,108.00000000000003,0.30000000000000004,1014.950672312806,1159.7960572231552,185.65950529110376,108.00000000000003,0.30000000000000004,1004.2852591252879,1159.7961544127666,185.42534150550125,108.00000000000003,0.30000000000000004,1011.0454338174168,1159.7475065746114,185.57290213357925,108.00000000000003,0.30000000000000004,1015.2427959965485,1159.4592464500095,185.666023792883,108.00000000000003,0.30000000000000004,1016.9526403898009,1159.4094853846777,185.70429058381066,108.00000000000003,0.30000000000000004,1026.3689231149724,1159.4492600920248,185.9185143249978,108.00000000000003,0.30000000000000004,1026.5254284945036,1159.3746066234069,185.92212507819295,108.00000000000003,0.30000000000000004,1024.5578609287609,1159.3982802226856,185.87685109807214,108.00000000000003,0.30000000000000004,1014.8194639571037,1159.4468183244528,185.65657931481397,108.00000000000003,0.30000000000000004,1013.9172906272623,1159.4039277874042,185.63649135205452,108.00000000000003,0.30000000000000004,1023.6440939977185,1159.4127898286158,185.85591370604837,108.00000000000003,0.30000000000000004,1025.93836647016,1159.3564302208201,185.90858942337516,108.00000000000003,0.30000000000000004,1021.6224289152057,1159.3692556779022,185.80978958573547,108.00000000000003,0.30000000000000004,1029.0687408859778,1159.3578589118372,185.9810340219402,108.00000000000003,0.30000000000000004,1037.2162390714116,1306.3759405647422,186.17271120280338,108.00000000000003,0.30000000000000004,1027.7091629531446,820.5639683143357,185.94948868118883,108.00000000000003,0.30000000000000004,1021.7837336616767,1305.8792380051425,185.81345970331793,108.00000000000003,0.30000000000000004,1005.0396179193424,1305.9112885546563,185.44166064423922,108.00000000000003,0.30000000000000004,1013.0819697405293,2056.828971639319,185.6179396860217,108.00000000000003,0.30000000000000004,814.9124168867328,2056.0569165189177,182.35202789888598,108.00000000000003,0.30000000000000004,824.0784176071528,2056.081909597827,182.45964759880542,108.00000000000003,0.30000000000000004,797.714585365081,2056.0037005103054,182.15967727700047,108.00000000000003,0.30000000000000004,778.16258427332,2055.9795609842363,181.95560036015078,108.00000000000003,0.30000000000000004,777.1409882012979,2055.9824959700436,181.9453510734257,108.00000000000003,0.30000000000000004,744.3490778185693,2055.9959275332944,181.6372136111853,108.00000000000003,0.30000000000000004,1105.0083418160139,2024.2385068871447,180.49698235711202,252.00000000000006,0.7000000000000001,1003.6339161209183,1282.6024768676791,180.33820502956158,252.00000000000006,0.7000000000000001,1114.0957954709845,6.683667849520892e-171,180.5135336258781,252.00000000000006,0.7000000000000001,1134.123410465493,6.683571324984508e-171,180.55146760553342,252.00000000000006,0.7000000000000001,1121.2320337579063,6.272848541797698e-171,180.52681815588357,252.00000000000006,0.7000000000000001,1235.9139338048926,6.272792165339074e-171,180.77773502814907,252.00000000000006,0.7000000000000001,1349.752704892601,6.272414863715694e-171,181.10635772128245,252.00000000000006,0.7000000000000001,1268.0820461244605,6.272565106410847e-171,180.8619223854968,252.00000000000006,0.7000000000000001,1336.6581956269397,6.272591793241434e-171,181.06404552015854,252.00000000000006,0.7000000000000001,1256.730078147989,6.272864213486491e-171,180.83147038084692,252.00000000000006,0.7000000000000001,1304.34313597912,6.272979242645192e-171,180.96481972481394,252.00000000000006,0.7000000000000001,1364.8938670692316,2.404666230431077e-171,181.15684260470383,252.00000000000006,0.7000000000000001,1242.7143988884486,2.224448647129039e-171,180.79499439512713,252.00000000000006,0.7000000000000001
5,6,4,3,primary,None,5.555555555555555,2.7777777777777777,0,7.5,1000.0,180.0,239.99999999999997,2,3000,99999,0.15,4,1948.2950483661639,2051.704951633836,256.8453574313602,180.0,0.5,1948.245632877637,2051.754367122363,256.8375614737341,180.0,0.5,1934.041093638925,2052.928945182485,254.62107789476337,180.0,0.5,1926.4597306322685,2053.431634583634,253.45789328453944,180.0,0.5,1923.2904743335348,2053.818287403504,252.97569679862002,180.0,0.5,1921.2826532157972,2053.9832911926924,252.67144143254282,180.0,0.5,1918.4619916651666,2054.1794864724675,252.24562053077582,180.0,0.5,1914.4180089520962,2054.2691713894146,251.6383891962901,180.0,0.5,1912.0836861006571,2054.7447778046585,251.28962206790584,180.0,0.5,1911.1129615088012,2054.8562983794554,251.14496331980257,180.0,0.5,1908.2208897038474,2054.974833287355,250.7152874952653,180.0,0.5,1905.5507435971556,2055.2280313210936,250.3203139359716,180.0,0.5,1904.3256173339169,2055.3570666825676,250.13964550479724,180.0,0.5,1902.5843591420705,2055.5012899105955,249.88346279405627,180.0,0.5,1901.7424372922524,2055.559916512057,249.759846994266,180.0,0.5,1898.6896804173887,2055.805664191129,249.31299863307035,180.0,0.5,1898.5205340363793,2055.7949573483675,249.2883027042513,180.0,0.5,1895.5791068696103,2056.0561295050625,248.85989892930579,180.0,0.5,1894.3484293961376,2056.256928925989,248.68124780724423,180.0,0.5,1889.3695904607434,2056.5501138525797,247.96204089733087,180.0,0.5,1890.2730839459175,2056.528443078955,248.09213152640316,180.0,0.5,1887.2557490964407,2056.6950922064016,247.65840510212848,180.0,0.5,1887.2103320279095,2056.817098825967,247.6518925020174,180.0,0.5,1884.7376572911407,2056.937028801274,247.29803125984444,180.0,0.5,1883.0495300262098,2057.075876412353,247.0572442251125,180.0,0.5,1883.500239949982,2057.0173556413097,247.12146817180093,180.0,0.5,1881.5296984427328,2057.1553691939653,246.8410153976621,180.0,0.5,1884.0730200254386,2057.0036188989984,247.20315306814047,180.0,0.5,1885.3167720661068,2056.8465786599486,247.38078283107473,180.0,0.5,1883.798975582993,2056.9804607684396,247.16406194446108,180.0,0.5,1881.7135211673547,2057.2040272686804,246.86714030722368,180.0,0.5,1878.6789192413137,2057.475307972039,246.4368413862354,180.0,0.5,1875.7347797541224,2057.729708889704,246.02135790768816,180.0,0.5,1877.9017692190953,2057.551184786,246.3269783039276,180.0,0.5,1872.3970510075715,2057.963302105259,245.55269056888855,180.0,0.5,1870.7982360632213,2058.202821770643,245.32907889806773,180.0,0.5,1872.7657032676566,2057.976503071025,245.6043319352078,180.0,0.5,1873.6013241002356,2057.891574964942,245.72149992527284,180.0,0.5,1870.9301742015737,2058.0810686365785,245.34751019386835,180.0,0.5,1871.6760323830122,2058.042527622923,245.45177732106413,180.0,0.5,1970.2133015704012,2029.7866984295988,260.3621810654622,180.0,0.5,2010.1288112868158,1989.8711887131833,267.07516006658,180.0,0.5,2059.385472501076,1940.614527498924,185.99555407607312,324.0,0.9,2059.385472501076,1940.614527498924,185.99555407607312,324.0,0.9,2059.385472501076,1940.614527498924,185.99555407607312,324.0,0.9,2059.385472501076,1940.614527498924,185.99555407607312,324.0,0.9,2059.385472501076,1940.614527498924,185.99555407607312,324.0,0.9,2059.385472501076,1940.614527498924,185.99555407607312,324.0,0.9
