,iteration,nbr_bike_lanes,nbr_none_bike_lanes,modal_share_car,modal_share_bike,index_removed,flow_of_removed_edge,average_bi_coef
0,0,48.0,0.0,,,,,
1,0,47.0,1.0,91.07152770619919,8.928472293800814,[1],0.0,0.3916666666666666
2,1,46.0,2.0,91.10141732970636,8.898582670293624,[25],0.0,0.3999999999999999
3,2,45.0,3.0,91.10236407419092,8.897635925809086,[19],0.0,0.40833333333333327
4,3,44.0,4.0,91.11560390593563,8.884396094064371,[26],0.0,0.4166666666666667
5,4,43.0,5.0,91.11776416079847,8.882235839201522,[20],0.0,0.425
6,5,42.0,6.0,91.12414046446425,8.875859535535751,[27],0.0,0.4333333333333333
7,6,41.0,7.0,91.1249041753195,8.875095824680498,[18],0.0,0.4416666666666666
8,7,40.0,8.0,91.13224380892409,8.867756191075909,[16],0.0,0.44999999999999996
9,8,39.0,9.0,91.14090095403576,8.859099045964237,[11],0.0,0.4583333333333333
10,9,38.0,10.0,91.14330903174475,8.856690968255265,[42],0.0,0.4666666666666666
11,10,37.0,11.0,91.14371319879588,8.856286801204106,[10],0.0,0.4749999999999999
12,11,36.0,12.0,91.14406026263443,8.855939737365562,[3],0.0,0.4833333333333332
13,12,35.0,13.0,91.17795681678452,8.822043183215476,[40],0.0,0.49166666666666664
14,13,34.0,14.0,91.17967071949789,8.820329280502115,[22],0.0,0.5
15,14,33.0,15.0,91.17999559063763,8.820004409362364,[39],0.0,0.5083333333333333
16,15,32.0,16.0,91.18066251642097,8.819337483579028,[8],0.0,0.5166666666666666
17,16,31.0,17.0,91.19125137703368,8.808748622966323,[9],0.0,0.5249999999999999
18,17,30.0,18.0,91.1919249514192,8.808075048580807,[13],0.0,0.5333333333333333
19,18,29.0,19.0,91.20650019289808,8.793499807101924,[30],7.361866585147225e-259,0.5416666666666666
20,19,28.0,20.0,91.21284161245705,8.78715838754294,[37],0.0,0.5541666666666667
21,20,27.0,21.0,91.21986033601141,8.780139663988596,[34],0.0,0.5625
22,21,26.0,22.0,91.22835658617635,8.771643413823655,[32],0.0,0.5708333333333333
23,22,25.0,23.0,91.23858632454002,8.761413675459975,[45],2.6503823698643677e-85,0.5791666666666666
24,23,24.0,24.0,91.25094434062642,8.749055659373587,[43],5.215051436110213e-259,0.5875
25,24,23.0,25.0,91.27682996773603,8.723170032263958,[36],0.0,0.5958333333333333
26,25,22.0,26.0,91.29098892667574,8.709011073324262,[15],2.846125742008422e-85,0.6041666666666666
27,26,21.0,27.0,91.29233117574101,8.707668824258988,[23],5.944259505930127e-259,0.6124999999999999
28,27,20.0,28.0,91.29296415248648,8.707035847513524,[28],129.79129979693127,0.6208333333333333
29,28,19.0,29.0,91.29287602901756,8.707123970982437,[14],1.0545504695028204e-171,0.6291666666666667
30,29,18.0,30.0,91.30987133890346,8.690128661096534,[41],149.53546582002392,0.6375000000000001
31,30,17.0,31.0,91.30971847030467,8.690281529695326,[47],1.0263355260991485e-171,0.6458333333333334
32,31,16.0,32.0,91.3353550786055,8.6646449213945,[48],339.86744657264035,0.6541666666666667
33,32,15.0,33.0,91.37566051637617,8.624339483623816,[44],333.4291846269294,0.6625000000000001
34,33,14.0,34.0,91.42074348746664,8.579256512533354,[46],326.1602774106501,0.6708333333333334
35,34,13.0,35.0,91.45262131858377,8.547378681416241,[2],341.015461232828,0.6791666666666667
36,35,12.0,36.0,91.49326051574164,8.50673948425837,[4],334.51987386963265,0.6875
37,36,11.0,37.0,91.53883512750085,8.461164872499163,[6],327.24038059909515,0.6958333333333333
38,37,10.0,38.0,91.5714675189683,8.42853248103169,[5],352.24119618987135,0.7041666666666666
39,38,9.0,39.0,91.61076499752888,8.38923500247112,[12],346.12798568661526,0.7125
40,39,8.0,40.0,91.64363728652805,8.356362713471961,[17],219.444843297874,0.7208333333333332
41,40,7.0,41.0,91.64828562433134,8.351714375668662,[24],0.0,0.7291666666666666
42,41,6.0,42.0,91.64826961818284,8.351730381817168,[38],340.5447783359589,0.7374999999999999
43,42,5.0,43.0,91.68352943150236,8.316470568497646,[7],352.7779020959359,0.7458333333333332
44,43,4.0,44.0,91.71882524237387,8.281174757626127,[21],347.0191466035975,0.7541666666666668
45,44,3.0,45.0,91.7510001349485,8.248999865051493,[35],341.8338274053648,0.7625000000000001
46,45,2.0,46.0,91.78590200170137,8.214097998298628,[29],671.3870042841768,0.7708333333333334
47,46,1.0,47.0,91.88119314708047,8.118806852919535,[31],655.9982711680793,0.7833333333333333
48,47,0.0,48.0,91.94528850141236,8.054711498587627,[33],645.7514573292456,0.7916666666666666
