,iteration,nbr_bike_lanes,nbr_none_bike_lanes,modal_share_car,modal_share_bike,index_removed,flow_of_removed_edge,average_bi_coef
0,0,48.0,0.0,,,,,
1,0,47.0,1.0,46.893771973976044,53.10622802602396,[1],0.0,0.3916666666666666
2,1,46.0,2.0,46.88634241797356,53.11365758202644,[25],0.0,0.3999999999999999
3,2,45.0,3.0,46.878824394261805,53.1211756057382,[19],0.0,0.40833333333333327
4,3,44.0,4.0,46.87511496430145,53.12488503569854,[26],0.0,0.4166666666666667
5,4,43.0,5.0,46.8710540791278,53.1289459208722,[20],0.0,0.425
6,5,42.0,6.0,46.86914819680282,53.130851803197174,[27],0.0,0.4333333333333333
7,6,41.0,7.0,46.86836395688119,53.1316360431188,[18],0.0,0.4416666666666666
8,7,40.0,8.0,46.8666000289091,53.1333999710909,[39],0.0,0.44999999999999996
9,8,39.0,9.0,46.8624176015641,53.13758239843589,[40],0.0,0.45833333333333326
10,9,38.0,10.0,46.86059361537412,53.13940638462588,[16],0.0,0.4666666666666666
11,10,37.0,11.0,46.85884849106689,53.141151508933106,[11],0.0,0.4749999999999999
12,11,36.0,12.0,46.85634620273172,53.14365379726828,[10],0.0,0.4833333333333332
13,12,35.0,13.0,46.85445824507879,53.14554175492121,[3],0.0,0.49166666666666664
14,13,34.0,14.0,46.8582077546313,53.141792245368705,[22],0.0,0.5
15,14,33.0,15.0,46.85595005850762,53.144049941492376,[42],0.0,0.5083333333333333
16,15,32.0,16.0,46.852765432564965,53.14723456743504,[8],0.0,0.5166666666666666
17,16,31.0,17.0,46.854672832250834,53.145327167749166,[9],0.0,0.5249999999999999
18,17,30.0,18.0,46.8526495187153,53.147350481284704,[13],0.0,0.5333333333333333
19,18,29.0,19.0,46.85145644046584,53.14854355953417,[30],4.452154214325763e-258,0.5416666666666666
20,19,28.0,20.0,46.848560079823685,53.151439920176315,[37],0.0,0.5541666666666667
21,20,27.0,21.0,46.84676465842545,53.15323534157454,[34],0.0,0.5625
22,21,26.0,22.0,46.844728994882864,53.155271005117136,[32],0.0,0.5708333333333333
23,22,25.0,23.0,46.84637891999987,53.153621080000136,[36],1.57949747610808e-84,0.5791666666666666
24,23,24.0,24.0,46.841535231558204,53.158464768441796,[45],3.1165763161355373e-258,0.5875
25,24,23.0,25.0,46.84234084583352,53.15765915416648,[43],2.938673209794589e-258,0.5958333333333333
26,25,22.0,26.0,46.84695602241473,53.15304397758528,[15],1.7153511798616618e-84,0.6041666666666666
27,26,21.0,27.0,46.84229004246803,53.15770995753197,[23],3.5840272823044236e-258,0.6124999999999999
28,27,20.0,28.0,46.84079767651864,53.15920232348136,[28],783.957882637135,0.6208333333333333
29,28,19.0,29.0,46.84075209087245,53.15924790912754,[14],6.369862424402764e-171,0.6291666666666667
30,29,18.0,30.0,46.84048337127817,53.15951662872184,[41],901.2538816491997,0.6375000000000001
31,30,17.0,31.0,46.839086456292684,53.16091354370732,[47],6.185646907332311e-171,0.6458333333333334
32,31,16.0,32.0,46.84226084154346,53.15773915845655,[48],2101.342227059167,0.6541666666666667
33,32,15.0,33.0,46.92688830061777,53.073111699382224,[44],2087.7430349879305,0.6625000000000001
34,33,14.0,34.0,47.108248747571174,52.89175125242883,[46],2058.3447196614584,0.6708333333333334
35,34,13.0,35.0,47.30281873896629,52.69718126103371,[2],2107.1032628649627,0.6791666666666667
36,35,12.0,36.0,47.40015589305147,52.59984410694854,[4],2091.4456888828436,0.6875
37,36,11.0,37.0,47.58315045202739,52.41684954797261,[6],2062.1544446808152,0.6958333333333333
38,37,10.0,38.0,47.777408821129654,52.222591178870346,[5],2146.8067276229553,0.7041666666666666
39,38,9.0,39.0,47.8772553022503,52.1227446977497,[12],2130.8928040727615,0.7125
40,39,8.0,40.0,47.975531484284616,52.024468515715384,[17],1361.4785218478385,0.7208333333333332
41,40,7.0,41.0,47.976563909376324,52.02343609062369,[24],0.0,0.7291666666666666
42,41,6.0,42.0,47.97686340461873,52.02313659538127,[38],2115.0361750026805,0.7374999999999999
43,42,5.0,43.0,48.07574983674983,51.92425016325017,[7],2150.5796843808885,0.7458333333333332
44,43,4.0,44.0,48.17466435880961,51.825335641190385,[21],2134.7816706489775,0.7541666666666668
45,44,3.0,45.0,48.27326417472667,51.72673582527333,[35],2118.9763835532326,0.7625000000000001
46,45,2.0,46.0,48.37239789672072,51.62760210327928,[29],4202.30074618678,0.7708333333333334
47,46,1.0,47.0,48.66919607241022,51.33080392758978,[31],4154.81303807646,0.7833333333333333
48,47,0.0,48.0,48.867289268844054,51.13271073115594,[33],4123.1181266470485,0.7916666666666666
